State,Date,Province_State,population,Amount_2019_weekly,Amount_2020_weekly,Dine_In_2019_weekly,Dine_In_2020_weekly,Off_Prem_2019_weekly,Off_Prem_2020_weekly,confirmed.add_weekly,deaths.add_weekly,recreation_mob_weekly,residential_mob_weekly,Urbanization.rate,DJUSRU,DJUSRU.t1,DJUSRU.t2,DJUSRU.t3,DJUSRU.t4,DJUSRU.t5,DJUSRU.t6
NJ,2020/6/8,New Jersey,8882190,820884.94,388548.7943,652091.4643,92384.71714,168793.4757,296164.0771,388.1428571,69,-33.85714286,14.28571429,0.947,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
NJ,2020/6/15,New Jersey,8882190,820006.2514,560309.5443,648552.2114,271711.4229,171454.04,288598.1214,323,40,-27.85714286,12.85714286,0.947,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
NJ,2020/6/22,New Jersey,8882190,820931.7543,564009.05,651278.6371,286275.4071,169653.1171,277733.6429,291.4285714,290.8571429,-24.85714286,12,0.947,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
NJ,2020/6/29,New Jersey,8882190,778168.9686,525146.6043,630910.6214,274807.1957,147258.3471,250339.4086,317.1428571,33.71428571,-20.85714286,11.28571429,0.947,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
NM,2020/2/17,New Mexico,2096829,118923.5686,127448.1686,105205.2857,114051.0986,13718.28286,13397.07,0,0,3.571428571,0.428571429,0.774,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
NM,2020/2/24,New Mexico,2096829,134782.76,136913.8714,119470.66,121971.7771,15312.1,14942.09429,0,0,10.57142857,-1.571428571,0.774,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
NM,2020/3/2,New Mexico,2096829,125427.68,126372.0343,110896.5514,112365.6471,14531.12857,14006.38714,0,0,11.14285714,-1.428571429,0.774,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
NM,2020/3/9,New Mexico,2096829,135481.4243,108304.7343,120805.4743,95098.60429,14675.95,13206.13,1.857142857,0,5.428571429,0.571428571,0.774,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
NM,2020/3/16,New Mexico,2096829,134578.9,44133.95429,120319.3586,24501.23714,14259.54143,19632.71714,6.285714286,0,-21.85714286,9.857142857,0.774,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
NM,2020/3/23,New Mexico,2096829,131720.4357,36416.69286,117951.2857,14565.87714,13769.15,21850.81571,25.71428571,0.285714286,-40.14285714,15.85714286,0.774,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
NM,2020/3/30,New Mexico,2096829,132737.84,35118.36571,118624.5271,11209.56571,14113.31286,23908.8,55.28571429,1.428571429,-36.85714286,15.85714286,0.774,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
NM,2020/4/6,New Mexico,2096829,133907.5457,34672.99571,119713.3343,11163.15429,14194.21143,23509.84143,88.71428571,2,-41.14285714,16.57142857,0.774,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
NM,2020/4/13,New Mexico,2096829,124899.0929,43919.57714,112524.2314,13198.00429,12374.86143,30721.57286,85.71428571,4.142857143,-36.28571429,16.28571429,0.774,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
NM,2020/4/20,New Mexico,2096829,138778.78,47920.92,124590.1071,14282.16429,14188.67286,33638.75571,125.8571429,6.285714286,-32.28571429,15.14285714,0.774,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
NM,2020/4/27,New Mexico,2096829,139365.9457,52052.87143,125368.6514,14007.55286,13997.29429,38045.31857,160.5714286,7.428571429,-28.14285714,13.14285714,0.774,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
NM,2020/5/4,New Mexico,2096829,146435.9943,65409.10429,132958.44,22848.21857,13477.55429,42560.88571,144.7142857,7,-26.71428571,13,0.774,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
NM,2020/5/11,New Mexico,2096829,137341.4657,60864.54429,123879.4786,21646.79714,13461.98714,39217.74714,153.5714286,9.285714286,-26,13,0.774,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
NM,2020/5/18,New Mexico,2096829,139774.9857,62940.14286,127598.2557,22221.62429,12176.73,40718.51857,143.5714286,7.428571429,-20.71428571,11.57142857,0.774,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
NM,2020/5/25,New Mexico,2096829,134425.5814,65494.43429,122287.61,27195.51714,12137.97143,38298.91714,106.5714286,5.571428571,-21.28571429,12.14285714,0.774,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
NM,2020/6/1,New Mexico,2096829,137875.7471,78449.35429,125208.0186,46025.55714,12667.72857,32423.79714,178.7142857,5.714285714,-12.42857143,9.714285714,0.774,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
NM,2020/6/8,New Mexico,2096829,142654.3686,95759.84,130008.2286,66149.10571,12646.14,29610.73429,111.8571429,5.571428571,-12.14285714,9.142857143,0.774,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
NM,2020/6/15,New Mexico,2096829,144684.1771,102572.5157,132505.8543,73118.59,12178.32286,29453.92571,120.2857143,4.857142857,-11.28571429,8.142857143,0.774,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
NM,2020/6/22,New Mexico,2096829,139634.2771,101643.2486,126896.8314,73458.93429,12737.44571,28184.31429,177.7142857,3.285714286,-11.57142857,8.857142857,0.774,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
NM,2020/6/29,New Mexico,2096829,135683.9343,96859.46429,123880.2557,70357.86286,11803.67857,26501.60143,206.7142857,3,-11.28571429,8.714285714,0.774,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
NV,2020/2/17,Nevada,3080156,423366.21,429539.9486,360731.2857,370784.9286,62634.92429,58755.02,0,0,2.714285714,0.857142857,0.942,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
NV,2020/2/24,Nevada,3080156,422379.4414,434458.8214,361294.8871,376243.5214,61084.55429,58215.3,0,0,6.428571429,-0.428571429,0.942,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
NV,2020/3/2,Nevada,3080156,418137.6986,414601.7657,358964.3443,357114.4686,59173.35429,57487.29714,0.571428571,0,5.285714286,-0.428571429,0.942,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
NV,2020/3/9,Nevada,3080156,472371.4286,363250.9486,410671.7957,309630.1871,61699.63286,53620.76143,2.285714286,0,0.285714286,1.857142857,0.942,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
NV,2020/3/16,Nevada,3080156,448010.4657,123390.9857,386963.0086,62298.32429,61047.45714,61092.66143,24.28571429,0.285714286,-30,13.57142857,0.942,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
NV,2020/3/23,Nevada,3080156,451759.8414,105918.45,389431.9943,33369.51714,62327.84714,72548.93286,104.2857143,1.857142857,-43,18.57142857,0.942,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
NV,2020/3/30,Nevada,3080156,433334.5914,114273.0443,373583.7529,36274.41143,59750.83857,77998.63286,133.5714286,4.428571429,-41.71428571,18.85714286,0.942,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
NV,2020/4/6,Nevada,3080156,434020.4671,116478.6371,373547.5529,35561.46571,60472.91429,80917.17143,140.1428571,9.428571429,-45.85714286,19.71428571,0.942,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
NV,2020/4/13,Nevada,3080156,422226.0957,133969.0914,365192.9257,40132.47429,57033.17,93836.61714,127.4285714,6.571428571,-43.57142857,18.71428571,0.942,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
NV,2020/4/20,Nevada,3080156,436035.6,143047.8486,376075.6171,44158.36143,59959.98286,98889.48714,143.7142857,6.857142857,-41.71428571,18.14285714,0.942,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
NV,2020/4/27,Nevada,3080156,436901.4243,153598.0629,378848.4371,45804.27,58052.98714,107793.7929,105.4285714,7.428571429,-37.57142857,15.85714286,0.942,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
NV,2020/5/4,Nevada,3080156,426761.06,177619.0357,367854.8643,60545.43571,58906.19571,117073.6,92.57142857,7.428571429,-34.71428571,15.71428571,0.942,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
NV,2020/5/11,Nevada,3080156,444800.73,197073.7229,384489.3857,95287.07286,60311.34429,101786.65,118.4285714,5.714285714,-32,15.14285714,0.942,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
NV,2020/5/18,Nevada,3080156,473660.8171,220411.5414,414111.6271,120908.5257,59549.19,99503.01571,133.1428571,4.285714286,-27,13.42857143,0.942,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
NV,2020/5/25,Nevada,3080156,435649.7257,231316.2786,380887.7629,137992.9986,54761.96286,93323.28,106.7142857,5.285714286,-26.57142857,13.71428571,0.942,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
NV,2020/6/1,Nevada,3080156,424581.6229,284272.0643,369541.7129,189598.98,55039.91,94673.08429,148.7142857,3,-19.57142857,11,0.942,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
NV,2020/6/8,Nevada,3080156,417294.4943,324301.4543,363183.6129,233057.8471,54110.88143,91243.60714,218.8571429,3.571428571,-16,9.571428571,0.942,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
NV,2020/6/15,Nevada,3080156,409072.7743,338126.0543,354108.4114,245427.4857,54964.36286,92698.56857,291.2857143,3.428571429,-15.14285714,8.428571429,0.942,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
NV,2020/6/22,Nevada,3080156,414178.5171,322333.9371,360420.4,229548.0714,53758.11714,92785.86571,560,1.857142857,-16.14285714,9.142857143,0.942,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
NV,2020/6/29,Nevada,3080156,405202.8443,305746.7729,355553.5457,217402.6757,49649.29857,88344.09714,751.1428571,4.857142857,-13.71428571,9.428571429,0.942,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
NY,2020/2/17,New York,26161672,3678528.926,3917763.289,3029691.397,3231703.81,648837.5286,686059.4786,0,0,3.714285714,2.428571429,0.879,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
NY,2020/2/24,New York,26161672,3717541.71,3868029.741,3030928.659,3134729.283,686613.0514,733300.4586,0,0,3.285714286,0.142857143,0.879,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
NY,2020/3/2,New York,26161672,3848449.946,3873924.117,3155217.967,3141153.949,693231.9786,732770.1686,15.14285714,0,6.285714286,-0.285714286,0.879,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
NY,2020/3/9,New York,26161672,4051798.25,2787178.381,3359788.871,2144391.833,692009.3786,642786.5486,72.71428571,1.428571429,-2.428571429,2.428571429,0.879,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
NY,2020/3/16,New York,26161672,3968827.776,890379.1,3289440.509,339033.8657,679387.2671,551345.2343,2169.285714,39.57142857,-36.85714286,14.85714286,0.879,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
NY,2020/3/23,New York,26161672,4009255.031,723483.7114,3309035.87,192207.7814,700219.1614,531275.93,6264,249.1428571,-57.14285714,23.28571429,0.879,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
NY,2020/3/30,New York,26161672,4119727.189,771642.9329,3393918.697,193566.7086,725808.4914,578076.2243,9073.142857,700.1428571,-55.71428571,24,0.879,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
NY,2020/4/6,New York,26161672,4106291.986,789534.0814,3390475.464,205518.4786,715816.5214,584015.6029,9410.428571,974.2857143,-63.14285714,24.71428571,0.879,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
NY,2020/4/13,New York,26161672,4028004.434,857543.2529,3367668.043,226633.7614,660336.3914,630909.4914,7764.142857,764.7142857,-62.71428571,24.28571429,0.879,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
NY,2020/4/20,New York,26161672,4112099.636,887179.3014,3406918.44,232575.7643,705181.1957,654603.5371,6380.428571,544.5714286,-61.14285714,23.14285714,0.879,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
NY,2020/4/27,New York,26161672,4224248.199,988006.2443,3477978.727,284126.2,746269.4714,703880.0443,4052.857143,368.2857143,-54.71428571,20.42857143,0.879,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
NY,2020/5/4,New York,26161672,4397699.609,1097229.617,3659012.853,319600.4829,738686.7557,777629.1343,2711.428571,306.4285714,-51.71428571,20.14285714,0.879,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
NY,2020/5/11,New York,26161672,4479418.969,1086535.876,3767065.424,323652.5014,712353.5443,762883.3743,2103.714286,191.8571429,-49.42857143,19,0.879,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
NY,2020/5/18,New York,26161672,4308594.617,1102890.703,3670555.877,333753.9671,638038.74,769136.7357,1627.714286,124.7142857,-44.85714286,17.28571429,0.879,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
NY,2020/5/25,New York,26161672,4123384.424,1172209.936,3452375.443,360198.35,671008.9814,812011.5857,1322.142857,90.42857143,-44.42857143,17,0.879,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
NY,2020/6/1,New York,26161672,4364954.136,1182957.494,3673313.23,407626.09,691640.9057,775331.4043,1046.714286,82.71428571,-41.28571429,15.28571429,0.879,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
NY,2020/6/8,New York,26161672,4323879.794,1478424.561,3641043.084,655514.1943,682836.71,822910.3671,746.7142857,57.14285714,-35.85714286,13.14285714,0.879,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
NY,2020/6/15,New York,26161672,4318159.227,1619165.21,3627280.101,779118.1357,690879.1257,840047.0743,658.8571429,38.71428571,-32.14285714,11.57142857,0.879,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
NY,2020/6/22,New York,26161672,4478893.726,1849989.843,3786353.177,1042855.409,692540.5486,807134.4343,657.5714286,29.14285714,-29.71428571,11.14285714,0.879,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
NY,2020/6/29,New York,26161672,3556529.823,1715499.316,3023725.459,987030.9214,532804.3643,728468.3943,656,37.57142857,-26.71428571,10.42857143,0.879,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
OH,2020/2/17,Ohio,11689100,1637562.28,1682672.95,1304564.44,1328939.291,332997.84,353733.6586,0,0,4,0.285714286,0.779,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
OH,2020/2/24,Ohio,11689100,1708384.04,1655658.997,1357791.586,1280127.837,350592.4543,375531.16,0,0,6.571428571,-0.142857143,0.779,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
OH,2020/3/2,Ohio,11689100,1646559.16,1702232.971,1303510.429,1322623.949,343048.7314,379609.0229,0,0,10.28571429,-1,0.779,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
OH,2020/3/9,Ohio,11689100,1755727.476,1379792.349,1396285.509,1021653.491,359441.9671,358138.8571,4.285714286,0,1.285714286,1.285714286,0.779,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
OH,2020/3/16,Ohio,11689100,1717306.676,537779.71,1356492.444,49056.38571,360814.2314,488723.3243,46.57142857,0.428571429,-31.28571429,11.14285714,0.779,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
OH,2020/3/23,Ohio,11689100,1745368.736,521280.1714,1381264.07,32240.75286,364104.6657,489039.4186,185.2857143,3.714285714,-44,17.28571429,0.779,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
OH,2020/3/30,Ohio,11689100,1786415.913,553160.4157,1407512.997,33409.07143,378902.9157,519751.3443,341.4285714,12.85714286,-40.42857143,17.42857143,0.779,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
OH,2020/4/6,Ohio,11689100,1773327.603,598674.3514,1392349.734,52563.90857,380977.8686,546110.4429,365.8571429,19.14285714,-42.85714286,17.57142857,0.779,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
OH,2020/4/13,Ohio,11689100,1645639.05,694213.2443,1289962.93,39306.26143,355676.12,654906.9829,714,31.14285714,-37.71428571,17.57142857,0.779,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
OH,2020/4/20,Ohio,11689100,1773665.944,732268.4657,1400888.091,42420.49143,372777.8529,689847.9743,624.2857143,36.71428571,-34,16,0.779,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
OH,2020/4/27,Ohio,11689100,1860902.869,762886.8343,1471848.616,54107.22,389054.2529,708779.6143,563.1428571,44.42857143,-27.14285714,13.42857143,0.779,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
OH,2020/5/4,Ohio,11689100,1877101.676,847152.2943,1479609.886,48355.54857,397491.79,798796.7457,595.2857143,43.14285714,-25.57142857,13.57142857,0.779,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
OH,2020/5/11,Ohio,11689100,1805704.086,839998.5186,1423707.953,134764.0643,381996.1329,705234.4543,548.8571429,40.57142857,-22.85714286,12.42857143,0.779,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
OH,2020/5/18,Ohio,11689100,1802742.203,988818.8957,1415974.966,340163.6986,386767.2371,648655.1971,569.7142857,49.14285714,-15.57142857,10.28571429,0.779,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
OH,2020/5/25,Ohio,11689100,1729235.06,1163126.187,1362363.08,571459.8514,366871.98,591666.3357,514.5714286,26.57142857,-11,10.14285714,0.779,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
OH,2020/6/1,Ohio,11689100,1809999.854,1257016.86,1421270.587,679896.0386,388729.2671,577120.8214,423.2857143,32,-6.428571429,7.142857143,0.779,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
OH,2020/6/8,Ohio,11689100,1887892.126,1423131.673,1495657.869,828122.48,392234.2571,595009.1929,381.7142857,25.71428571,-5,6.428571429,0.779,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
OH,2020/6/15,Ohio,11689100,1833911.876,1478528.659,1454371.769,874203.7057,379540.1071,604324.9529,522.8571429,20.14285714,-4.285714286,5.285714286,0.779,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
OH,2020/6/22,Ohio,11689100,1842886.653,1463672.623,1454252.993,885325.88,388633.66,578346.7429,785.8571429,15.28571429,-5.857142857,6.285714286,0.779,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
OH,2020/6/29,Ohio,11689100,1719369.486,1251753.177,1372232.296,727399.9914,347137.19,524353.1857,977.2857143,14.85714286,-5.285714286,6.142857143,0.779,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
OK,2020/2/17,Oklahoma,3956971,248537.5457,253618.1571,199400.1514,200781.6957,49137.39429,52836.46143,0,0,2.285714286,0.714285714,0.662,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
OK,2020/2/24,Oklahoma,3956971,236827.0771,258747.9971,185865.1814,204623.0443,50961.89571,54124.95286,0,0,11.71428571,-1.571428571,0.662,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
OK,2020/3/2,Oklahoma,3956971,264805.0557,261250.7414,213396.0271,205611.1043,51409.02857,55639.63714,0.142857143,0,11.57142857,-1.571428571,0.662,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
OK,2020/3/9,Oklahoma,3956971,273076.7443,239388.7371,222038.3243,182166.7843,51038.42,57221.95286,0.428571429,0,5.714285714,0.571428571,0.662,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
OK,2020/3/16,Oklahoma,3956971,268673.0671,120266.5314,219942.9786,44644.33,48730.08857,75622.20143,9,0.285714286,-20.42857143,9.142857143,0.662,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
OK,2020/3/23,Oklahoma,3956971,263816.1457,107208.0671,213338.7943,21968.59571,50477.35143,85239.47143,51.71428571,2,-30,12.57142857,0.662,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
OK,2020/3/30,Oklahoma,3956971,263124.8129,108136.7429,214166.8,19938.08571,48958.01286,88198.65714,117.8571429,4.285714286,-34.57142857,15.14285714,0.662,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
OK,2020/4/6,Oklahoma,3956971,256064.4486,105971.7243,205692.9229,19971.32429,50371.52571,86000.4,102.2857143,7.142857143,-34.57142857,14.71428571,0.662,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
OK,2020/4/13,Oklahoma,3956971,234584.88,134778.7314,190196.6457,22614.96,44388.23429,112163.7714,85.28571429,6.285714286,-27.57142857,14.57142857,0.662,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
OK,2020/4/20,Oklahoma,3956971,266170.2943,131444.3671,214680.6186,25275.17143,51489.67571,106169.1957,98.14285714,7.857142857,-22.42857143,12.71428571,0.662,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
OK,2020/4/27,Oklahoma,3956971,264255.7043,135496.1386,213217.56,31103.41714,51038.14429,104392.7214,102.5714286,6.142857143,-13.71428571,9.857142857,0.662,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
OK,2020/5/4,Oklahoma,3956971,274410.8243,155806.04,220353.2314,47524.52429,54057.59286,108281.5157,88.14285714,4.857142857,-7,9.142857143,0.662,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
OK,2020/5/11,Oklahoma,3956971,269942.81,162210.8929,219056.25,61517.33571,50886.56,100693.5571,103,2.285714286,-9.285714286,9.571428571,0.662,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
OK,2020/5/18,Oklahoma,3956971,254209.6571,171494.9171,203107.4971,73207.34,51102.16,98287.57714,103.8571429,3.285714286,-2.857142857,7.142857143,0.662,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
OK,2020/5/25,Oklahoma,3956971,264453.06,222219.95,214418.6357,131881.1471,50034.42429,90338.80286,54.42857143,3.285714286,-4.571428571,8.142857143,0.662,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
OK,2020/6/1,Oklahoma,3956971,263711.5671,230728.2471,213250.7157,146348.9614,50460.85143,84379.28571,104.5714286,2,0.857142857,5.142857143,0.662,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
OK,2020/6/8,Oklahoma,3956971,267532.4829,246760.3457,217359.8586,164280.0386,50172.62429,82480.30714,154.4285714,1.571428571,-0.142857143,5,0.662,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
OK,2020/6/15,Oklahoma,3956971,261828.4886,240957.4129,212348.5043,153333.7257,49479.98429,87623.68714,326.4285714,1.428571429,-0.857142857,5,0.662,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
