State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
IN,2020/4/30,26-Apr-20,584309.3,234155.92,498416.26,57843.56,-0.8839,85893.04,176312.36,0.247030099,0.752969901,-0.5993
IN,2020/5/1,26-Apr-20,961599.39,394950.73,828898.55,100889,-0.8783,132700.84,294061.73,0.255447053,0.744552947,-0.5893
IN,2020/5/2,26-Apr-20,1083420.58,354704.1,953067.64,82806.55,-0.9131,130352.94,271897.55,0.233452475,0.766547525,-0.6726
IN,2020/5/3,3-May-20,644033.6,203039.71,564419.09,35571.47,-0.937,79614.51,167468.24,0.175194645,0.824805355,-0.6847
IN,2020/5/4,3-May-20,416834.74,145558.38,360332.62,40204.92,-0.8884,56502.12,105353.46,0.276211648,0.723788352,-0.6508
IN,2020/5/5,3-May-20,488903.77,195310.54,420016.12,47640.17,-0.8866,68887.65,147670.37,0.243920118,0.756079882,-0.6005
IN,2020/5/6,3-May-20,570221.89,204172.99,496710.61,57928.13,-0.8834,73511.28,146244.86,0.283720829,0.716279171,-0.6419
IN,2020/5/7,3-May-20,590837.95,226965.61,509323.55,53165.75,-0.8956,81514.4,173799.86,0.23424584,0.76575416,-0.6159
IN,2020/5/8,3-May-20,1009211.25,395980.3,880293.08,94808.69,-0.8923,128918.17,301171.61,0.239427795,0.760572205,-0.6076
IN,2020/5/9,3-May-20,1166059.92,398923.95,1046023.82,79553.04,-0.9239,120036.1,319370.91,0.199419062,0.800580938,-0.6579
IN,2020/5/10,10-May-20,855057.48,329969.42,750004.67,57628.66,-0.9232,105052.81,272340.76,0.174648487,0.825351513,-0.6141
IN,2020/5/11,10-May-20,366227.46,212780.04,313797.35,113154,-0.6394,52430.11,99626.04,0.531788602,0.468211398,-0.419
IN,2020/5/12,10-May-20,474198.17,252852.68,413685.05,121730.64,-0.7057,60513.12,131122.04,0.481429107,0.518570893,-0.4668
IN,2020/5/13,10-May-20,539001.57,297415.35,460471.21,134021.33,-0.7089,78530.36,163394.02,0.450620084,0.549379916,-0.4482
IN,2020/5/14,10-May-20,572126.09,340519.3,486642.41,168667.96,-0.6534,85483.68,171851.34,0.495325698,0.504674302,-0.4048
IN,2020/5/15,10-May-20,958518.52,600122.49,830535.14,302638.17,-0.6356,127983.38,297484.32,0.504293998,0.495706002,-0.3739
IN,2020/5/16,10-May-20,1055521.18,604377.37,935006.52,337706.02,-0.6388,120514.66,266671.35,0.558766818,0.441233182,-0.4274
IN,2020/5/17,17-May-20,591645.44,303769.08,503812.62,143886.81,-0.7144,87832.82,159882.27,0.473671678,0.526328322,-0.4866
IN,2020/5/18,17-May-20,379466.88,219107.16,320531.49,123249.95,-0.6155,58935.39,95857.21,0.562509915,0.437490085,-0.4226
IN,2020/5/19,17-May-20,479886.73,315244.03,416307.22,171002.18,-0.5892,63579.51,144241.85,0.542443833,0.457556167,-0.3431
IN,2020/5/20,17-May-20,557705.03,324197.18,485376.39,179565.77,-0.63,72328.64,144631.41,0.55387826,0.44612174,-0.4187
IN,2020/5/21,17-May-20,614644.95,391548.03,532057.91,225789.46,-0.5756,82587.04,165758.57,0.576658399,0.423341601,-0.363
IN,2020/5/22,17-May-20,966863.16,654502.67,840644.45,388972.07,-0.5373,126218.71,265530.6,0.594301731,0.405698269,-0.3231
IN,2020/5/23,17-May-20,1014318.19,580026.08,908420.27,363493,-0.5999,105897.92,216533.08,0.62668389,0.37331611,-0.4282
IN,2020/5/24,24-May-20,622258.1,359411.49,539989.4,218210.47,-0.5959,82268.7,141201.02,0.607132705,0.392867295,-0.4224
IN,2020/5/25,24-May-20,360591.55,227424.85,315626.45,144014.66,-0.5437,44965.1,83410.19,0.633240651,0.366759349,-0.3693
IN,2020/5/26,24-May-20,415325.64,265459.22,359884.09,161866.73,-0.5502,55441.55,103592.49,0.60976119,0.39023881,-0.3608
IN,2020/5/27,24-May-20,499764.31,350167.55,429829.48,221629.84,-0.4844,69934.83,128537.71,0.632925124,0.367074876,-0.2993
IN,2020/5/28,24-May-20,572827.34,403342.46,495014.92,256784.07,-0.4813,77812.42,146558.39,0.636640313,0.363359687,-0.2959
IN,2020/5/29,24-May-20,950744.73,681713.39,824532.43,430812.08,-0.4775,126212.3,250901.31,0.631954845,0.368045155,-0.283
IN,2020/5/30,24-May-20,1027223.69,708328.66,914097.2,480294.04,-0.4746,113126.49,228034.62,0.678066648,0.321933352,-0.3104
IN,2020/5/31,31-May-20,635729.7,409371.02,557998.98,258222.73,-0.5372,77730.72,151148.29,0.630779213,0.369220787,-0.3561
IN,2020/6/1,31-May-20,417929.58,258507.39,358786.83,163092.73,-0.5454,59142.75,95414.66,0.630901616,0.369098384,-0.3815
IN,2020/6/2,31-May-20,488204.2,338678.9,422901.22,221779.18,-0.4756,65302.98,116899.72,0.654836129,0.345163871,-0.3063
IN,2020/6/3,31-May-20,525663.6,382488.08,454500.52,255159.04,-0.4386,71163.08,127329.04,0.667103247,0.332896753,-0.2724
IN,2020/6/4,31-May-20,618050.91,433823.99,541807.6,287841.12,-0.4687,76243.31,145982.87,0.66349747,0.33650253,-0.2981
IN,2020/6/5,31-May-20,975277.6,692548.4,855682.3,469487.51,-0.4513,119595.3,223060.89,0.677912923,0.322087077,-0.2899
IN,2020/6/6,31-May-20,948855.72,711564.68,843041.08,510034.74,-0.395,105814.64,201529.94,0.716779169,0.283220831,-0.2501
IN,2020/6/7,7-Jun-20,570848.84,427881.13,487993.57,289257.76,-0.4073,82855.27,138623.37,0.676023642,0.323976358,-0.2504
IN,2020/6/8,7-Jun-20,417982.06,271959.24,362777.85,186074.22,-0.4871,55204.21,85885.02,0.684198926,0.315801074,-0.3494
IN,2020/6/9,7-Jun-20,526003.84,338618.49,465149.61,231186.06,-0.503,60854.23,107432.43,0.682733125,0.317266875,-0.3562
IN,2020/6/10,7-Jun-20,565886.2,413605,491352.15,293688.02,-0.4023,74534.05,119916.98,0.710068834,0.289931166,-0.2691
IN,2020/6/11,7-Jun-20,609904.86,480360.55,523038.43,347268.22,-0.3361,86866.43,133092.33,0.722932431,0.277067569,-0.2124
IN,2020/6/12,7-Jun-20,945426.03,767601.86,824570.38,556357.77,-0.3253,120855.65,211244.09,0.724799924,0.275200076,-0.1881
IN,2020/6/13,7-Jun-20,944558.33,794143.5,829113.88,605812.94,-0.2693,115444.45,188330.56,0.762850719,0.237149281,-0.1592
IN,2020/6/14,14-Jun-20,749696.83,470783.23,661210.37,345562.9,-0.4774,88486.46,125220.33,0.734017012,0.265982988,-0.372
IN,2020/6/15,14-Jun-20,390249.36,307433.6,335843.25,222670.09,-0.337,54406.11,84763.51,0.724286773,0.275713227,-0.2122
IN,2020/6/16,14-Jun-20,489798.43,386634.2,426554.46,284190.55,-0.3338,63243.97,102443.65,0.735037278,0.264962722,-0.2106
IN,2020/6/17,14-Jun-20,568838.54,441902.14,493613.89,329786.69,-0.3319,75224.65,112115.45,0.746288963,0.253711037,-0.2232
IN,2020/6/18,14-Jun-20,634634.39,504780.74,553363.57,379459.99,-0.3143,81270.82,125320.75,0.751732307,0.248267693,-0.2046
IN,2020/6/19,14-Jun-20,948048.87,800918.07,822860.69,597889.31,-0.2734,125188.18,203028.76,0.746504958,0.253495042,-0.1552
IN,2020/6/20,14-Jun-20,1023110.28,808321.12,912500.17,628839.2,-0.3109,110610.11,179481.92,0.777957156,0.222042844,-0.2099
IN,2020/6/21,21-Jun-20,587155.75,565794.77,504685.77,409385.26,-0.1888,82469.98,156409.51,0.723557872,0.276442128,-0.0364
IN,2020/6/22,21-Jun-20,428252.8,306891.1,369817.82,227230.84,-0.3856,58434.98,79660.26,0.74042825,0.25957175,-0.2834
IN,2020/6/23,21-Jun-20,540985.06,401308.63,475938.16,300829.99,-0.3679,65046.9,100478.64,0.749622529,0.250377471,-0.2582
IN,2020/6/24,21-Jun-20,577749.97,457286.11,501016.81,347726.27,-0.306,76733.16,109559.84,0.760412928,0.239587072,-0.2085
IN,2020/6/25,21-Jun-20,640485.36,522044.32,559021.89,396439.86,-0.2908,81463.47,125604.46,0.759398857,0.240601143,-0.1849
IN,2020/6/26,21-Jun-20,954714.41,806920.57,828935.08,608516.94,-0.2659,125779.33,198403.63,0.754122478,0.245877522,-0.1548
IN,2020/6/27,21-Jun-20,959406.17,818261.48,855085.76,634180.14,-0.2583,104320.41,184081.34,0.775033599,0.224966401,-0.1471
IN,2020/6/28,28-Jun-20,588826.38,499774.33,504074.85,374504.56,-0.257,84751.53,125269.77,0.74934733,0.25065267,-0.1512
IN,2020/6/29,28-Jun-20,420881.18,306116.95,360276.2,223650.94,-0.3792,60604.98,82466.01,0.730606195,0.269393805,-0.2727
IN,2020/6/30,28-Jun-20,526778.9,388715.92,455673.98,294965.48,-0.3527,71104.92,93750.44,0.758820169,0.241179831,-0.2621
IN,2020/7/1,28-Jun-20,644730.89,461177.48,557559.69,347596.81,-0.3766,87171.2,113580.67,0.753715923,0.246284077,-0.2847
IN,2020/7/2,28-Jun-20,321418.32,586223.63,293570.29,443619.98,0.5111,27848.03,142603.65,0.756741894,0.243258106,0.8239
IN,2020/7/3,28-Jun-20,828567.33,737906.66,725992.25,554459.03,-0.2363,102575.08,183447.63,0.751394533,0.248605467,-0.1094
IN,2020/7/4,28-Jun-20,831786,301524.46,733805.97,244420.71,-0.6669,97980.03,57103.75,0.810616525,0.189383475,-0.6375
IN,2020/7/5,5-Jul-20,551145.8,402007.04,474853.21,281823.29,-0.4065,76292.59,120183.75,0.701040683,0.298959317,-0.2706
IN,2020/7/6,5-Jul-20,400282.95,297672.31,342927.81,216901.82,-0.3675,57355.14,80770.49,0.728659713,0.271340287,-0.2563
IN,2020/7/7,5-Jul-20,512456.42,384621.01,443504.4,286144.6,-0.3548,68952.02,98476.41,0.743965079,0.256034921,-0.2495
IN,2020/7/8,5-Jul-20,576618.08,434381.18,502286.54,318860.53,-0.3652,74331.54,115520.65,0.734056964,0.265943036,-0.2467
IN,2020/7/9,5-Jul-20,643873.41,512558.4,564055.24,381528.01,-0.3236,79818.17,131030.39,0.744360077,0.255639923,-0.2039
IN,2020/7/10,5-Jul-20,940634.54,823536.24,819163.53,622696.05,-0.2398,121471.01,200840.19,0.756124649,0.243875351,-0.1245
IN,2020/7/11,5-Jul-20,953243.39,798908.28,846074.29,610306.78,-0.2787,107169.1,188601.5,0.763925967,0.236074033,-0.1619
IN,2020/7/12,12-Jul-20,565308.34,508199,483328.52,378484.03,-0.2169,81979.82,129714.97,0.744755558,0.255244442,-0.101
IN,2020/7/13,12-Jul-20,401383.29,329253.93,344591.33,245714.08,-0.2869,56791.96,83539.85,0.746275314,0.253724686,-0.1797
IN,2020/7/14,12-Jul-20,497922.65,392363.1,431580.78,292040.34,-0.3233,66341.87,100322.76,0.74431143,0.25568857,-0.212
IN,2020/7/15,12-Jul-20,556616.78,455314.86,484203.84,340308.24,-0.2972,72412.94,115006.62,0.747412988,0.252587012,-0.182
IN,2020/7/16,12-Jul-20,613671.73,517528.53,533384.05,391272.8,-0.2664,80287.68,126255.73,0.756041024,0.243958976,-0.1567
IN,2020/7/17,12-Jul-20,906381.3,819868.44,776308.27,613667.12,-0.2095,130073.03,206201.32,0.748494624,0.251505376,-0.0954
IN,2020/7/18,12-Jul-20,941002.89,855377.08,833786.05,668499.39,-0.1982,107216.84,186877.69,0.781525956,0.218474044,-0.091
IN,2020/7/19,19-Jul-20,546259.54,462061.82,467888.33,330648.35,-0.2933,78371.21,131413.47,0.715593316,0.284406684,-0.1541
KS,2020/2/17,16-Feb-20,86726.61,93926.71,72688.49,77485.25,0.066,14038.12,16441.46,0.824954371,0.175045629,0.083
KS,2020/2/18,16-Feb-20,77668.02,104729.5,62384.75,84761.75,0.3587,15283.27,19967.75,0.809339775,0.190660225,0.3484
KS,2020/2/19,16-Feb-20,92108.18,104320.82,75857.78,86848.32,0.1449,16250.4,17472.5,0.832511861,0.167488139,0.1326
KS,2020/2/20,16-Feb-20,110889.3,124350.33,94229.87,101456.94,0.0767,16659.43,22893.39,0.815896025,0.184103975,0.1214
KS,2020/2/21,16-Feb-20,175758.02,189388.36,150218.81,159860.67,0.0642,25539.21,29527.69,0.844089204,0.155910796,0.0776
KS,2020/2/22,16-Feb-20,177093.74,204344.67,153045.33,176875.53,0.1557,24048.41,27469.14,0.865574473,0.134425527,0.1539
KS,2020/2/23,23-Feb-20,117221.41,121590.97,101503.29,104071.86,0.0253,15718.12,17519.11,0.855917672,0.144082328,0.0373
KS,2020/2/24,23-Feb-20,90048.29,89377.51,73962.11,70145.21,-0.0516,16086.18,19232.3,0.78481947,0.21518053,-0.0074
KS,2020/2/25,23-Feb-20,102170.15,103095.36,86396.13,82283.15,-0.0476,15774.02,20812.21,0.798126608,0.201873392,0.0091
KS,2020/2/26,23-Feb-20,96594.7,110503.21,79252.62,91138,0.15,17342.08,19365.21,0.824754322,0.175245678,0.144
KS,2020/2/27,23-Feb-20,116791.83,124391.52,98369.91,103917.73,0.0564,18421.92,20473.79,0.835408475,0.164591525,0.0651
KS,2020/2/28,23-Feb-20,173982.16,194281.95,149424.74,159090.15,0.0647,24557.42,35191.8,0.818862226,0.181137774,0.1167
KS,2020/2/29,23-Feb-20,169999.46,202360.24,147048.27,176280.33,0.1988,22951.19,26079.91,0.871121372,0.128878628,0.1904
KS,2020/3/1,1-Mar-20,66226.45,124132.2,53441.96,106832.99,0.999,12784.49,17299.21,0.860638819,0.139361181,0.8744
KS,2020/3/2,1-Mar-20,75157.5,92632.59,61837.63,74924.09,0.2116,13319.87,17708.5,0.80883078,0.19116922,0.2325
KS,2020/3/3,1-Mar-20,93309.19,106616.6,78746.54,87973.4,0.1172,14562.65,18643.2,0.825137924,0.174862076,0.1426
KS,2020/3/4,1-Mar-20,96923.94,119635.06,82494.75,100674.15,0.2204,14429.19,18960.91,0.841510423,0.158489577,0.2343
KS,2020/3/5,1-Mar-20,112989.06,128612.84,91956.17,102902.08,0.119,21032.89,25710.76,0.80009181,0.19990819,0.1383
KS,2020/3/6,1-Mar-20,173142.23,184274.99,147186.56,152007.03,0.0328,25955.67,32267.96,0.824892352,0.175107648,0.0643
KS,2020/3/7,1-Mar-20,186371.56,206009.79,164645.5,178234.44,0.0825,21726.06,27775.35,0.865174611,0.134825389,0.1054
KS,2020/3/8,8-Mar-20,114654.8,117937.87,99197.26,97850.36,-0.0136,15457.54,20087.51,0.829677185,0.170322815,0.0286
KS,2020/3/9,8-Mar-20,81963.36,83704.23,69429.33,64956.82,-0.0644,12534.03,18747.41,0.776027926,0.223972074,0.0212
KS,2020/3/10,8-Mar-20,91289.9,94089.56,76051.87,74989.27,-0.014,15238.03,19100.29,0.796998838,0.203001162,0.0307
KS,2020/3/11,8-Mar-20,103609.81,109470.54,85166.83,90241.59,0.0596,18442.98,19228.95,0.824345893,0.175654107,0.0566
KS,2020/3/12,8-Mar-20,114136.71,113969.49,92874.15,93184.8,0.0033,21262.56,20784.69,0.81762935,0.18237065,-0.0015
KS,2020/3/13,8-Mar-20,172583.23,146455.63,148091.54,117704.15,-0.2052,24491.69,28751.48,0.803684706,0.196315294,-0.1514
KS,2020/3/14,8-Mar-20,179313.74,139091.64,157796.8,114447.11,-0.2747,21516.94,24644.53,0.822818036,0.177181964,-0.2243
KS,2020/3/15,15-Mar-20,129801.59,81245,115274.65,63027.49,-0.4532,14526.94,18217.51,0.775770694,0.224229306,-0.3741
KS,2020/3/16,15-Mar-20,81642.82,61105.45,67458.11,44478.88,-0.3406,14184.71,16626.57,0.727903649,0.272096351,-0.2516
KS,2020/3/17,15-Mar-20,101278.98,58977.05,84763.66,34986.51,-0.5872,16515.32,23990.54,0.593222448,0.406777552,-0.4177
KS,2020/3/18,15-Mar-20,114652.11,46275.67,98131.23,26260.8,-0.7324,16520.88,20014.87,0.567486111,0.432513889,-0.5964
KS,2020/3/19,15-Mar-20,124897.15,54488.41,103559.82,31478.19,-0.696,21337.33,23010.22,0.577704323,0.422295677,-0.5637
KS,2020/3/20,15-Mar-20,186291.93,76517.02,158767.38,36133.23,-0.7724,27524.55,40383.79,0.472224742,0.527775258,-0.5893
KS,2020/3/21,15-Mar-20,207270.86,67182.87,181005.25,32324.85,-0.8214,26265.61,34858.02,0.481147203,0.518852797,-0.6759
KS,2020/3/22,22-Mar-20,111585.41,44201.71,96699.82,20404.39,-0.789,14885.59,23797.32,0.461619924,0.538380076,-0.6039
KS,2020/3/23,22-Mar-20,86568.03,37414.24,72789.3,17563.8,-0.7587,13778.73,19850.44,0.469441582,0.530558418,-0.5678
KS,2020/3/24,22-Mar-20,107546.37,41030.28,90676.39,17684.7,-0.805,16869.98,23345.58,0.431015825,0.568984175,-0.6185
KS,2020/3/25,22-Mar-20,105728.92,41692.69,90800.18,18610.37,-0.795,14928.74,23082.32,0.446370095,0.553629905,-0.6057
KS,2020/3/26,22-Mar-20,114075.4,46124.51,96406.19,19977.4,-0.7928,17669.21,26147.11,0.433118964,0.566881036,-0.5957
KS,2020/3/27,22-Mar-20,186263.53,73709.66,158595.38,29444.35,-0.8143,27668.15,44265.31,0.399463924,0.600536076,-0.6043
KS,2020/3/28,22-Mar-20,204667.74,64772.52,178618.61,26784.87,-0.85,26049.13,37987.65,0.413522123,0.586477877,-0.6835
KS,2020/3/29,29-Mar-20,117005.75,38479.16,101547.22,14518.44,-0.857,15458.53,23960.72,0.377306573,0.622693427,-0.6711
KS,2020/3/30,29-Mar-20,86221.38,32282.03,72841.12,13264.34,-0.8179,13380.26,19017.69,0.410889278,0.589110722,-0.6256
KS,2020/3/31,29-Mar-20,101383.6,43093.95,85268.81,17460.05,-0.7952,16114.79,25633.9,0.405162442,0.594837558,-0.5749
KS,2020/4/1,29-Mar-20,109343.05,44738.71,91686.81,18231.18,-0.8012,17656.24,26507.53,0.40750348,0.59249652,-0.5908
KS,2020/4/2,29-Mar-20,113500.55,45434.35,95959.24,17967.65,-0.8128,17541.31,27466.7,0.395464005,0.604535995,-0.5997
KS,2020/4/3,29-Mar-20,189258.08,69038.11,163604.14,23111.49,-0.8587,25653.94,45926.62,0.334764234,0.665235766,-0.6352
KS,2020/4/4,29-Mar-20,202739.21,66020.31,179087.23,23845.91,-0.8668,23651.98,42174.4,0.361190518,0.638809482,-0.6744
KS,2020/4/5,5-Apr-20,131885.66,38254.31,116566.43,13317.49,-0.8858,15319.23,24936.82,0.348130446,0.651869554,-0.7099
KS,2020/4/6,5-Apr-20,90236.84,30507.16,76053.17,11691.83,-0.8463,14183.67,18815.33,0.383248719,0.616751281,-0.6619
KS,2020/4/7,5-Apr-20,106297.04,39623.86,90636.2,16344.82,-0.8197,15660.84,23279.04,0.412499438,0.587500562,-0.6272
KS,2020/4/8,5-Apr-20,113945.3,52917.15,98070.7,23867.46,-0.7566,15874.6,29049.69,0.451034494,0.548965506,-0.5356
KS,2020/4/9,5-Apr-20,119794.33,45769.43,101196.42,17676.51,-0.8253,18597.91,28092.92,0.386207781,0.613792219,-0.6179
KS,2020/4/10,5-Apr-20,184555.8,80081.38,159196.06,28887,-0.8185,25359.74,51194.38,0.360720557,0.639279443,-0.5661
KS,2020/4/11,5-Apr-20,209217.73,80925.47,183861.71,27213.85,-0.852,25356.02,53711.62,0.336282879,0.663717121,-0.6132
KS,2020/4/12,12-Apr-20,123648.42,10911.09,107128.56,6165.85,-0.9424,16519.86,4745.24,0.565099362,0.434900638,-0.9118
KS,2020/4/13,12-Apr-20,95515.77,36004.94,81092.53,12745.46,-0.8428,14423.24,23259.48,0.35399198,0.64600802,-0.623
KS,2020/4/14,12-Apr-20,107486.79,46096.69,91873,18143.57,-0.8025,15613.79,27953.12,0.393598109,0.606401891,-0.5711
KS,2020/4/15,12-Apr-20,112910.49,58730.51,96474.43,22003.9,-0.7719,16436.06,36726.61,0.374658759,0.625341241,-0.4798
KS,2020/4/16,12-Apr-20,130859.71,55421.42,113926.48,20308.1,-0.8217,16933.23,35113.32,0.366430525,0.633569475,-0.5765
KS,2020/4/17,12-Apr-20,193240.04,90410.52,168740.54,32140.8,-0.8095,24499.5,58269.72,0.355498453,0.644501547,-0.5321
KS,2020/4/18,12-Apr-20,185242.33,80760.1,157488.81,27843.83,-0.8232,27753.52,52916.27,0.344772109,0.655227891,-0.564
KS,2020/4/19,19-Apr-20,58352.13,49286.69,55614.3,16916.44,-0.6958,2737.83,32370.25,0.343225321,0.656774679,-0.1554
KS,2020/4/20,19-Apr-20,93349.97,42359.07,78154.86,16921.13,-0.7835,15195.11,25437.94,0.399468874,0.600531126,-0.5462
KS,2020/4/21,19-Apr-20,108370.12,49103.05,91000.26,21542.47,-0.7633,17369.86,27560.58,0.438719591,0.561280409,-0.5469
KS,2020/4/22,19-Apr-20,113113.13,52243.11,96757.92,21535.87,-0.7774,16355.21,30707.24,0.412224119,0.587775881,-0.5381
KS,2020/4/23,19-Apr-20,127382.97,56638.98,108309.61,22742.97,-0.79,19073.36,33896.01,0.401542718,0.598457282,-0.5554
KS,2020/4/24,19-Apr-20,179803.82,90704.34,154988.98,34448.28,-0.7777,24814.84,56256.06,0.379786458,0.620213542,-0.4955
KS,2020/4/25,19-Apr-20,186045.1,80998.07,163633.28,30469.37,-0.8138,22411.82,50528.7,0.376174025,0.623825975,-0.5646
KS,2020/4/26,26-Apr-20,128775.11,54007.1,110708.06,18693.16,-0.8311,18067.05,35313.94,0.346124121,0.653875879,-0.5806
KS,2020/4/27,26-Apr-20,97997.17,42179.04,81467.19,18172.28,-0.7769,16529.98,24006.76,0.430836738,0.569163262,-0.5696
KS,2020/4/28,26-Apr-20,102636.81,50959.25,87726.32,22477.65,-0.7438,14910.49,28481.6,0.441090675,0.558909325,-0.5035
KS,2020/4/29,26-Apr-20,114958.96,57708.75,98499.44,24892.49,-0.7473,16459.52,32816.26,0.431346893,0.568653107,-0.498
KS,2020/4/30,26-Apr-20,124805.14,61976.53,107096.33,24833.25,-0.7681,17708.81,37143.28,0.40068797,0.59931203,-0.5034
KS,2020/5/1,26-Apr-20,180642.23,97142.35,153890.01,39680.39,-0.7422,26752.22,57461.96,0.408476735,0.591523265,-0.4622
KS,2020/5/2,26-Apr-20,186808.79,86713.94,163928.1,37660.47,-0.7703,22880.69,49053.47,0.434306987,0.565693013,-0.5358
KS,2020/5/3,3-May-20,135415.34,53928.25,115877.31,20317.13,-0.8247,19538.03,33611.12,0.376743729,0.623256271,-0.6018
KS,2020/5/4,3-May-20,91418.65,48824.8,77602.14,20631.9,-0.7341,13816.51,28192.9,0.422570087,0.577429913,-0.4659
KS,2020/5/5,3-May-20,102498.56,62588.2,85952.69,30860.69,-0.641,16545.87,31727.51,0.493075212,0.506924788,-0.3894
KS,2020/5/6,3-May-20,116792.4,62405.19,96392.23,29317.37,-0.6959,20400.17,33087.82,0.469790574,0.530209426,-0.4657
KS,2020/5/7,3-May-20,129236.2,75339.32,110819.44,35258.71,-0.6818,18416.76,40080.61,0.467998782,0.532001218,-0.417
KS,2020/5/8,3-May-20,194965.09,104265.24,167380.77,47805.52,-0.7144,27584.32,56459.72,0.458499112,0.541500888,-0.4652
KS,2020/5/9,3-May-20,207762.98,102422.23,181995.23,47687.76,-0.738,25767.75,54734.47,0.465599704,0.534400296,-0.507
KS,2020/5/10,10-May-20,175969.2,95788.99,156711.21,45518.31,-0.7095,19257.99,50270.68,0.475193548,0.524806452,-0.4556
KS,2020/5/11,10-May-20,96040.85,58892.74,79907.46,30237.03,-0.6216,16133.39,28655.71,0.513425424,0.486574576,-0.3868
KS,2020/5/12,10-May-20,104611.13,63216.78,91135.09,35702.28,-0.6082,13476.04,27514.5,0.564759546,0.435240454,-0.3957
KS,2020/5/13,10-May-20,111487.01,70979.23,95331.51,36776.59,-0.6142,16155.5,34202.64,0.518131713,0.481868287,-0.3633
KS,2020/5/14,10-May-20,134683.84,81774.49,116808,45420.68,-0.6112,17875.84,36353.81,0.555438255,0.444561745,-0.3928
KS,2020/5/15,10-May-20,186171.11,116264.3,160745.68,62238.95,-0.6128,25425.43,54025.35,0.535322967,0.464677033,-0.3755
KS,2020/5/16,10-May-20,183271.6,111701.74,156777.83,60869.95,-0.6117,26493.77,50831.79,0.544932872,0.455067128,-0.3905
KS,2020/5/17,17-May-20,131894.04,72729.09,115392.81,38181.81,-0.6691,16501.23,34547.28,0.524986769,0.475013231,-0.4486
KS,2020/5/18,17-May-20,88119.13,59782.16,69368.94,31736.48,-0.5425,18750.19,28045.68,0.530868741,0.469131259,-0.3216
KS,2020/5/19,17-May-20,114027.22,66984.11,90803.2,39322.5,-0.5669,23224.02,27661.61,0.58704221,0.41295779,-0.4126
KS,2020/5/20,17-May-20,118173.65,78686.43,99293.62,46708.72,-0.5296,18880.03,31977.71,0.593605784,0.406394216,-0.3341
KS,2020/5/21,17-May-20,130902.33,87154.3,111400.68,51137.24,-0.541,19501.65,36017.06,0.586743741,0.413256259,-0.3342
KS,2020/5/22,17-May-20,179267.28,118885.47,149903.59,69481.88,-0.5365,29363.69,49403.59,0.584443835,0.415556165,-0.3368
KS,2020/5/23,17-May-20,167788.67,112121.21,145675.42,66520.81,-0.5434,22113.25,45600.4,0.593293722,0.406706278,-0.3318
KS,2020/5/24,24-May-20,115423,79005.92,101046.28,44162.79,-0.5629,14376.72,34843.13,0.55898077,0.44101923,-0.3155
KS,2020/5/25,24-May-20,74990.67,67149.5,62332.63,39568.82,-0.3652,12658.04,27580.68,0.589264551,0.410735449,-0.1046
KS,2020/5/26,24-May-20,79817.09,67862.01,65312.13,41129.88,-0.3703,14504.96,26732.13,0.606081075,0.393918925,-0.1498
KS,2020/5/27,24-May-20,109588.05,79170.42,93981.31,48749.6,-0.4813,15606.74,30420.82,0.615755228,0.384244772,-0.2776
