"State","Date","Dine_In_2020_weekly_pct"
"480","ME",2020-03-16,0.491505345264644
"481","ME",2020-03-23,0.356646283038625
"482","ME",2020-03-30,0.332030226665307
"483","ME",2020-04-06,0.344609466226777
"484","ME",2020-04-13,0.369969736185326
"485","ME",2020-04-20,0.286407436013514
"486","ME",2020-04-27,0.249762369285945
"487","ME",2020-05-04,0.236663954442203
"488","ME",2020-05-11,0.236819790558899
"489","ME",2020-05-18,0.315151460834177
"490","ME",2020-05-25,0.321289880036219
"491","ME",2020-06-01,0.505864980217268
"492","ME",2020-06-08,0.549314009323729
"493","ME",2020-06-15,0.565941402774351
"494","ME",2020-06-22,0.589053441035181
"495","ME",2020-06-29,0.588324300096337
"496","ME",2020-07-06,0.598641773228921
"497","ME",2020-07-13,0.563824693212688
"498","ME",2020-07-20,0.563090705297009
"499","ME",2020-07-27,0.570637576684447
"500","ME",2020-08-03,0.554138754712325
"501","MI",2020-02-17,0.834025694895835
"502","MI",2020-02-24,0.82006320314392
"503","MI",2020-03-02,0.823153805494038
"504","MI",2020-03-09,0.793253090425812
"505","MI",2020-03-16,0.327901349408596
"506","MI",2020-03-23,0.283598574061611
"507","MI",2020-03-30,0.257473344379491
"508","MI",2020-04-06,0.274461458505257
"509","MI",2020-04-13,0.251190809876218
"510","MI",2020-04-20,0.257516789651034
"511","MI",2020-04-27,0.251465949709408
"512","MI",2020-05-04,0.235460290003475
"513","MI",2020-05-11,0.238377190630219
"514","MI",2020-05-18,0.279339785761978
"515","MI",2020-05-25,0.286756977940191
"516","MI",2020-06-01,0.319760818885838
"517","MI",2020-06-08,0.613970193270896
"518","MI",2020-06-15,0.638936944248687
"519","MI",2020-06-22,0.663123264841856
"520","MI",2020-06-29,0.653758904768925
"521","MI",2020-07-06,0.651940770482817
"522","MI",2020-07-13,0.568494544850332
"523","MI",2020-07-20,0.606308619657652
"524","MI",2020-07-27,0.587276514781047
"525","MI",2020-08-03,0.57442177344021
"526","MN",2020-02-17,0.880977653143085
"527","MN",2020-02-24,0.878601115833683
"528","MN",2020-03-02,0.885888571213059
"529","MN",2020-03-09,0.855973220942917
"530","MN",2020-03-16,0.387820761396612
"531","MN",2020-03-23,0.234587441321259
"532","MN",2020-03-30,0.244843783204259
"533","MN",2020-04-06,0.255436297809789
"534","MN",2020-04-13,0.257485328787872
"535","MN",2020-04-20,0.278457472389328
"536","MN",2020-04-27,0.261636376845759
"537","MN",2020-05-04,0.263672649302847
"538","MN",2020-05-11,0.256336398867008
"539","MN",2020-05-18,0.24880004784558
"540","MN",2020-05-25,0.289736290586347
"541","MN",2020-06-01,0.43207716825877
"542","MN",2020-06-08,0.572019961658556
"543","MN",2020-06-15,0.602920269724891
"544","MN",2020-06-22,0.633596657026834
"545","MN",2020-06-29,0.619164475748603
"546","MN",2020-07-06,0.619521388024655
"547","MN",2020-07-13,0.576467841906186
"548","MN",2020-07-20,0.607204956431524
"549","MN",2020-07-27,0.58963967884319
"550","MN",2020-08-03,0.596338842613119
"551","MO",2020-02-17,0.867155644195122
"552","MO",2020-02-24,0.865084473776323
"553","MO",2020-03-02,0.870969391974939
"554","MO",2020-03-09,0.84615772220346
"555","MO",2020-03-16,0.493767351614576
"556","MO",2020-03-23,0.312162371435856
"557","MO",2020-03-30,0.286754728278812
"558","MO",2020-04-06,0.279667266028944
"559","MO",2020-04-13,0.274077833776656
"560","MO",2020-04-20,0.273817458396388
"561","MO",2020-04-27,0.282481082010502
"562","MO",2020-05-04,0.371455818450709
"563","MO",2020-05-11,0.431497831044011
"564","MO",2020-05-18,0.531797744018473
"565","MO",2020-05-25,0.591409150465987
"566","MO",2020-06-01,0.648473653467504
"567","MO",2020-06-08,0.684908345730138
"568","MO",2020-06-15,0.694598410338791
"569","MO",2020-06-22,0.70954222485801
"570","MO",2020-06-29,0.67978162415891
"571","MO",2020-07-06,0.702705567915847
"572","MO",2020-07-13,0.631506901294871
"573","MO",2020-07-20,0.666668456738841
"574","MO",2020-07-27,0.642712412762952
"575","MO",2020-08-03,0.643533197312096
"576","MS",2020-02-17,0.939341460897857
"577","MS",2020-02-24,0.937323937300206
"578","MS",2020-03-02,0.938478066991041
"579","MS",2020-03-09,0.94288950158937
"580","MS",2020-03-16,0.7948359762161
"581","MS",2020-03-23,0.702093428167385
"582","MS",2020-03-30,0.722416599813628
"583","MS",2020-04-06,0.689756292073051
"584","MS",2020-04-13,0.701927931773006
"585","MS",2020-04-20,0.703279096693973
"586","MS",2020-04-27,0.725178643473891
"587","MS",2020-05-04,0.758786410598394
"588","MS",2020-05-11,0.807517556705564
"589","MS",2020-05-18,0.847151111722762
"590","MS",2020-05-25,0.852862622889854
"591","MS",2020-06-01,0.87648948397668
"592","MS",2020-06-08,0.885722817575916
"593","MS",2020-06-15,0.897552315781759
"594","MS",2020-06-22,0.892172893572176
"595","MS",2020-06-29,0.882551847114311
"596","MS",2020-07-06,0.874757525418838
"597","MS",2020-07-13,0.717107612272267
"598","MS",2020-07-20,0.726418135925956
"599","MS",2020-07-27,0.731317283398782
"600","MS",2020-08-03,0.717486774172478
"601","MT",2020-02-17,0.910480291417653
"602","MT",2020-02-24,0.909295918391031
"603","MT",2020-03-02,0.908201196311968
"604","MT",2020-03-09,0.912152784798138
"605","MT",2020-03-16,0.631844577693898
"606","MT",2020-03-23,0.389068544159582
"607","MT",2020-03-30,0.395157647348688
"608","MT",2020-04-06,0.37418882496522
"609","MT",2020-04-13,0.379483283665083
"610","MT",2020-04-20,0.382616183330663
"611","MT",2020-04-27,0.378147072334711
"612","MT",2020-05-04,0.786991457695098
"613","MT",2020-05-11,0.837464693163932
"614","MT",2020-05-18,0.85602371114907
"615","MT",2020-05-25,0.868496812581422
"616","MT",2020-06-01,0.896836369985652
"617","MT",2020-06-08,0.901835624725907
"618","MT",2020-06-15,0.902934696233272
"619","MT",2020-06-22,0.891165827148382
"620","MT",2020-06-29,0.879690551011843
"621","MT",2020-07-06,0.882125499848307
"622","MT",2020-07-13,0.81348234674018
"623","MT",2020-07-20,0.821846233970088
"624","MT",2020-07-27,0.811442716277281
"625","MT",2020-08-03,0.803884022999054
