"State","Date","Date.Week","Amount_2019","Amount_2020","Dine_In_2019","Dine_In_2020","Dine_In_trend","Off_Prem_2019","Off_Prem_2020","Dine_In_2020_pct","Off_Prem_2020_pct","Total_Trend","Province_State","confirmed","deaths","population","confirmed.add","deaths.add"
"MI",2020-03-21,2020-03-15,2262704.12,628497.9,1948966.8,176169.77,-0.9096,313737.32,452328.13,0.280302878,0.719697122,-0.7222,"Michigan",625,6,9986857,154,3
"MI",2020-03-22,2020-03-22,1371068.46,363620.57,1154531.41,81971.73,-0.929,216537.05,281648.84,0.225432049,0.774567951,-0.7348,"Michigan",1131,12,9986857,506,6
"MI",2020-03-23,2020-03-22,957061.74,320475.92,781690.56,93466.11,-0.8804,175371.18,227009.81,0.29164784,0.70835216,-0.6651,"Michigan",1454,18,9986857,323,6
"MI",2020-03-24,2020-03-22,1112008.7,337226.01,906197.42,115331.76,-0.8727,205811.28,221894.25,0.342001378,0.657998622,-0.6967,"Michigan",1942,31,9986857,488,13
"MI",2020-03-25,2020-03-22,1227090.92,384908.64,1002188.09,138688.55,-0.8616,224902.83,246220.09,0.360315502,0.639684498,-0.6863,"Michigan",2468,51,9986857,526,20
"MI",2020-03-26,2020-03-22,1339271.03,377174.93,1095740.84,108858.33,-0.9007,243530.19,268316.6,0.288614967,0.711385033,-0.7184,"Michigan",3032,71,9986857,564,20
"MI",2020-03-27,2020-03-22,1985875.17,624834.36,1640373.3,161970.57,-0.9013,345501.87,462863.79,0.259221612,0.740778388,-0.6854,"Michigan",3848,107,9986857,816,36
"MI",2020-03-28,2020-03-22,2102008.72,550854.97,1794319.22,138903.2,-0.9226,307689.5,411951.77,0.252159293,0.747840707,-0.7379,"Michigan",4890,130,9986857,1042,23
"MI",2020-03-29,2020-03-29,1272817.47,321773.23,1038669.91,69513.54,-0.9331,234147.56,252259.69,0.216032701,0.783967299,-0.7472,"Michigan",5753,157,9986857,863,27
"MI",2020-03-30,2020-03-29,909833.23,250735.13,735428.84,63277.69,-0.914,174404.39,187457.44,0.252368665,0.747631335,-0.7244,"Michigan",6803,213,9986857,1050,56
"MI",2020-03-31,2020-03-29,1084123.47,336823.77,888229.09,97082.99,-0.8907,195894.38,239740.78,0.288230816,0.711769184,-0.6893,"Michigan",7951,292,9986857,1148,79
"MI",2020-04-01,2020-03-29,1223351.03,360824.68,1003584.97,91569.97,-0.9088,219766.06,269254.71,0.253779675,0.746220325,-0.7051,"Michigan",9717,370,9986857,1766,78
"MI",2020-04-02,2020-03-29,1309050.17,414664.25,1075087.71,116365.49,-0.8918,233962.46,298298.76,0.280625808,0.719374192,-0.6832,"Michigan",11230,453,9986857,1513,83
"MI",2020-04-03,2020-03-29,2039413.38,602162.03,1705573.1,153210.12,-0.9102,333840.28,448951.91,0.254433379,0.745566621,-0.7047,"Michigan",13221,518,9986857,1991,65
"MI",2020-04-04,2020-03-29,2194350.83,560579.21,1870207.51,146436.1,-0.9217,324143.32,414143.11,0.261222852,0.738777148,-0.7445,"Michigan",14735,585,9986857,1514,67
"MI",2020-04-05,2020-04-05,1366501.11,320238.28,1147266.54,64833.82,-0.9435,219234.57,255404.46,0.202454934,0.797545066,-0.7657,"Michigan",16268,675,9986857,1533,90
"MI",2020-04-06,2020-04-05,914370.13,260058.35,740963.12,76429.38,-0.8969,173407.01,183628.97,0.293893197,0.706106803,-0.7156,"Michigan",17820,793,9986857,1552,118
"MI",2020-04-07,2020-04-05,1102284.02,332369.43,896107.89,90130.92,-0.8994,206176.13,242238.51,0.271176925,0.728823075,-0.6985,"Michigan",19644,917,9986857,1824,124
"MI",2020-04-08,2020-04-05,1176515.81,388014.52,947395.89,110086.81,-0.8838,229119.92,277927.71,0.283718274,0.716281726,-0.6702,"Michigan",21076,1037,9986857,1432,120
"MI",2020-04-09,2020-04-05,1293916.11,427431.01,1050114.73,126697.84,-0.8793,243801.38,300733.17,0.296417052,0.703582948,-0.6697,"Michigan",22297,1164,9986857,1221,127
"MI",2020-04-10,2020-04-05,2092170.69,635642.15,1753267.89,163885.56,-0.9065,338902.8,471756.59,0.257826766,0.742173234,-0.6962,"Michigan",23279,1371,9986857,982,207
"MI",2020-04-11,2020-04-05,2324624.35,581934.04,2023980.06,157450.44,-0.9222,300644.29,424483.6,0.270564066,0.729435934,-0.7497,"Michigan",24500,1487,9986857,1221,116
"MI",2020-04-12,2020-04-12,1248466.32,143217.38,1012847.53,35211.4,-0.9652,235618.79,108005.98,0.245859825,0.754140175,-0.8853,"Michigan",25183,1592,9986857,683,105
"MI",2020-04-13,2020-04-12,944914.47,251796.55,763857.93,67489.99,-0.9116,181056.54,184306.56,0.268033815,0.731966185,-0.7335,"Michigan",26622,1724,9986857,1439,132
"MI",2020-04-14,2020-04-12,1154856.79,376208.87,933049.03,102400.33,-0.8903,221807.76,273808.54,0.2721901,0.7278099,-0.6742,"Michigan",28042,1899,9986857,1420,175
"MI",2020-04-15,2020-04-12,1269235.23,457224.62,1041672.31,119402.83,-0.8854,227562.92,337821.79,0.261146983,0.738853017,-0.6398,"Michigan",29144,2056,9986857,1102,157
"MI",2020-04-16,2020-04-12,1502595.14,499231.23,1230905.01,137825.68,-0.888,271690.13,361405.55,0.276075838,0.723924162,-0.6678,"Michigan",29966,2136,9986857,822,80
"MI",2020-04-17,2020-04-12,2159373.46,748186.07,1827434.83,176166.22,-0.9036,331938.63,572019.85,0.235457765,0.764542235,-0.6535,"Michigan",31225,2375,9986857,1259,239
"MI",2020-04-18,2020-04-12,2079615.1,713805.4,1772041.96,179308.04,-0.8988,307573.14,534497.36,0.251200173,0.748799827,-0.6568,"Michigan",32031,2460,9986857,806,85
"MI",2020-04-19,2020-04-19,728716.29,378176.65,666382.76,77640.34,-0.8835,62333.53,300536.31,0.205301782,0.794698218,-0.481,"Michigan",32688,2551,9986857,657,91
"MI",2020-04-20,2020-04-19,958830.22,314981.62,781225.45,86727.57,-0.889,177604.77,228254.05,0.275341685,0.724658315,-0.6715,"Michigan",33324,2637,9986857,636,86
"MI",2020-04-21,2020-04-19,1124405.74,403115.36,919815.91,108627.16,-0.8819,204589.83,294488.2,0.269469166,0.730530834,-0.6415,"Michigan",34048,2746,9986857,724,109
"MI",2020-04-22,2020-04-19,1249374.63,462513.12,1018830.34,131195.91,-0.8712,230544.29,331317.21,0.283658786,0.716341214,-0.6298,"Michigan",35404,2987,9986857,1356,241
"MI",2020-04-23,2020-04-19,1405155.38,512064.83,1142340.6,137793.54,-0.8794,262814.78,374271.29,0.269093935,0.730906065,-0.6356,"Michigan",36845,3157,9986857,1441,170
"MI",2020-04-24,2020-04-19,2148153.74,811499.04,1803874.18,205552.8,-0.886,344279.56,605946.24,0.253300115,0.746699885,-0.6222,"Michigan",38330,3267,9986857,1485,110
"MI",2020-04-25,2020-04-19,2326509.82,740025.31,2010657.47,184794.33,-0.9081,315852.35,555230.98,0.249713527,0.750286473,-0.6819,"Michigan",38789,3339,9986857,459,72
"MI",2020-04-26,2020-04-26,1451480.94,437034.17,1230944.3,93288.11,-0.9242,220536.64,343746.06,0.213457245,0.786542755,-0.6989,"Michigan",39540,3505,9986857,751,166
"MI",2020-04-27,2020-04-26,960007.58,349805.72,726335.57,91829.01,-0.8736,233672.01,257976.71,0.262514318,0.737485682,-0.6356,"Michigan",40034,3598,9986857,494,93
"MI",2020-04-28,2020-04-26,1172735.18,455272.92,951110.91,118760.83,-0.8751,221624.27,336512.09,0.260856345,0.739143655,-0.6118,"Michigan",41166,3766,9986857,1132,168
"MI",2020-04-29,2020-04-26,1279518.24,524475.92,1052292.44,121559.26,-0.8845,227225.8,402916.66,0.231772814,0.768227186,-0.5901,"Michigan",42379,3869,9986857,1213,103
"MI",2020-04-30,2020-04-26,1439685.51,620817.63,1184325.6,175041.87,-0.8522,255359.91,445775.76,0.281953768,0.718046232,-0.5688,"Michigan",43478,3991,9986857,1099,122
"MI",2020-05-01,2020-04-26,2228456.62,951933.26,1862127.77,256124.07,-0.8625,366328.85,695809.19,0.269056751,0.730943249,-0.5728,"Michigan",44524,4069,9986857,1046,78
"MI",2020-05-02,2020-04-26,2361789.57,837485.5,2036973.3,198824.09,-0.9024,324816.27,638661.41,0.237406009,0.762593991,-0.6454,"Michigan",45424,4224,9986857,900,155
"MI",2020-05-03,2020-05-03,1631924.88,535007.81,1392813.09,112827.2,-0.919,239111.79,422180.61,0.210888884,0.789111116,-0.6722,"Michigan",46047,4258,9986857,623,34
"MI",2020-05-04,2020-05-03,994216.38,409583.71,797546.44,124280.04,-0.8442,196669.94,285303.67,0.303430134,0.696569866,-0.588,"Michigan",46348,4345,9986857,301,87
"MI",2020-05-05,2020-05-03,1179977.32,565554.46,961571.42,137592.54,-0.8569,218405.9,427961.92,0.24328787,0.75671213,-0.5207,"Michigan",46914,4391,9986857,566,46
"MI",2020-05-06,2020-05-03,1311070.14,552508.23,1070609.42,139268,-0.8699,240460.72,413240.23,0.252065024,0.747934976,-0.5786,"Michigan",47738,4465,9986857,824,74
"MI",2020-05-07,2020-05-03,1411213.31,604278.13,1161662.76,156671.94,-0.8651,249550.55,447606.19,0.25927124,0.74072876,-0.5718,"Michigan",48412,4556,9986857,674,91
"MI",2020-05-08,2020-05-03,2225674.69,954711.22,1871037.35,236137.58,-0.8738,354637.34,718573.64,0.247339274,0.752660726,-0.571,"Michigan",49170,4614,9986857,758,58
"MI",2020-05-09,2020-05-03,2478586.05,919472.36,2159300.16,217565.65,-0.8992,319285.89,701906.71,0.236620109,0.763379891,-0.629,"Michigan",49676,4757,9986857,506,143
"MI",2020-05-10,2020-05-10,2098228.57,983806.58,1747300.96,163411.01,-0.9065,350927.61,820395.57,0.166100749,0.833899251,-0.5311,"Michigan",50086,4783,9986857,410,26
"MI",2020-05-11,2020-05-10,993821.61,378314.89,797580.62,103659,-0.87,196240.99,274655.89,0.274001904,0.725998096,-0.6193,"Michigan",50631,4812,9986857,545,29
"MI",2020-05-12,2020-05-10,1205073.2,490645.27,987154.08,121147.44,-0.8773,217919.12,369497.83,0.246914517,0.753085483,-0.5929,"Michigan",51263,4904,9986857,632,92
"MI",2020-05-13,2020-05-10,1317286.68,567581.01,1081358.44,133207.14,-0.8768,235928.24,434373.87,0.234692736,0.765307264,-0.5691,"Michigan",51819,4945,9986857,556,41
"MI",2020-05-14,2020-05-10,1442352.74,600897.48,1197584.4,157927.28,-0.8681,244768.34,442970.2,0.262819009,0.737180991,-0.5834,"Michigan",53167,5019,9986857,1348,74
"MI",2020-05-15,2020-05-10,2121737.34,970913.14,1763542.73,233186.18,-0.8678,358194.61,737726.96,0.24017203,0.75982797,-0.5424,"Michigan",53810,5058,9986857,643,39
"MI",2020-05-16,2020-05-10,2322462.63,946320.9,2015254.52,221947.81,-0.8899,307208.11,724373.09,0.234537576,0.765462424,-0.5925,"Michigan",54315,5114,9986857,505,56
"MI",2020-05-17,2020-05-17,1450233.6,559506.57,1202393.88,107092.23,-0.9109,247839.72,452414.34,0.191404777,0.808595223,-0.6142,"Michigan",54963,5124,9986857,648,10
"MI",2020-05-18,2020-05-17,997836.12,390530.51,800608.32,93786.82,-0.8829,197227.8,296743.69,0.240152351,0.759847649,-0.6086,"Michigan",55855,5148,9986857,892,24
"MI",2020-05-19,2020-05-17,1216258.96,508624.53,1001594.97,127843.93,-0.8724,214663.99,380780.6,0.25135227,0.74864773,-0.5818,"Michigan",56465,5250,9986857,610,102
"MI",2020-05-20,2020-05-17,1347041.81,609257.43,1110569.12,157205.46,-0.8584,236472.69,452051.97,0.258027973,0.741972027,-0.5477,"Michigan",57322,5296,9986857,857,46
"MI",2020-05-21,2020-05-17,1507041.42,673992.2,1249000.69,185857.8,-0.8512,258040.73,488134.4,0.275756604,0.724243396,-0.5528,"Michigan",57988,5366,9986857,666,70
"MI",2020-05-22,2020-05-17,2172813.36,1025642.15,1829078.61,296213.69,-0.8381,343734.75,729428.46,0.288808031,0.711191969,-0.528,"Michigan",58543,5395,9986857,555,29
"MI",2020-05-23,2020-05-17,2156156.07,906463.05,1879009.75,277713.48,-0.8522,277146.32,628749.57,0.306370436,0.693629564,-0.5796,"Michigan",59046,5460,9986857,503,65
"MI",2020-05-24,2020-05-24,1733616.42,664790.97,1503654.77,201395.75,-0.8661,229961.65,463395.22,0.302945977,0.697054023,-0.6165,"Michigan",59395,5466,9986857,349,6
"MI",2020-05-25,2020-05-24,897070.26,356329.05,754687.94,102035.71,-0.8648,142382.32,254293.34,0.286352488,0.713647512,-0.6028,"Michigan",59621,5479,9986857,226,13
"MI",2020-05-26,2020-05-24,1063343.71,526091.08,870890.12,161714.03,-0.8143,192453.59,364377.05,0.307387896,0.692612104,-0.5052,"Michigan",59974,5506,9986857,353,27
"MI",2020-05-27,2020-05-24,1263130.72,590982.44,1033325.02,167223.88,-0.8382,229805.7,423758.56,0.282959135,0.717040865,-0.5321,"Michigan",60592,5574,9986857,618,68
"MI",2020-05-28,2020-05-24,1377922.36,656472.32,1135856.05,194536.12,-0.8287,242066.31,461936.2,0.296335602,0.703664398,-0.5236,"Michigan",61116,5612,9986857,524,38
"MI",2020-05-29,2020-05-24,2122910.44,1009224.27,1771459.72,280483.81,-0.8417,351450.72,728740.46,0.277920199,0.722079801,-0.5246,"Michigan",61833,5646,9986857,717,34
"MI",2020-05-30,2020-05-24,2317354.99,1007578.94,1986404.39,288101.71,-0.855,330950.6,719477.23,0.285934629,0.714065371,-0.5652,"Michigan",62225,5704,9986857,392,58
"MI",2020-05-31,2020-05-31,1600617.87,677676.52,1363952.17,194704.17,-0.8573,236665.7,482972.35,0.287311371,0.712688629,-0.5766,"Michigan",62711,5731,9986857,486,27
"MI",2020-06-01,2020-05-31,1083646.02,465300.51,881407.8,144738.38,-0.8358,202238.22,320562.13,0.311064306,0.688935694,-0.5706,"Michigan",62928,5758,9986857,217,27
"MI",2020-06-02,2020-05-31,1240833.5,576657.81,1015430.46,177447.22,-0.8252,225403.04,399210.59,0.307716668,0.692283332,-0.5353,"Michigan",63240,5795,9986857,312,37
"MI",2020-06-03,2020-05-31,1391373.48,660258.47,1141324.5,209298.99,-0.8166,250048.98,450959.48,0.31699554,0.68300446,-0.5255,"Michigan",63657,5813,9986857,417,18
"MI",2020-06-04,2020-05-31,1540513.3,712076.42,1287877.81,232853.12,-0.8192,252635.49,479223.3,0.327005801,0.672994199,-0.5378,"Michigan",63979,5839,9986857,322,26
"MI",2020-06-05,2020-05-31,2206599.43,1051167.92,1847962.29,324150.18,-0.8246,358637.14,727017.74,0.308371454,0.691628546,-0.5236,"Michigan",64821,5909,9986857,842,70
"MI",2020-06-06,2020-05-31,2258393.54,1035013.74,1930962.3,347650,-0.82,327431.24,687363.74,0.335889261,0.664110739,-0.5417,"Michigan",64914,5916,9986857,93,7
"MI",2020-06-07,2020-06-07,1523884.68,717675.89,1271280.67,237221.05,-0.8134,252604.01,480454.84,0.330540643,0.669459357,-0.529,"Michigan",64969,5927,9986857,55,11
"MI",2020-06-08,2020-06-07,1132000.11,809753.17,922328.56,503134.73,-0.4545,209671.55,306618.44,0.621343329,0.378656671,-0.2847,"Michigan",65104,5942,9986857,135,15
"MI",2020-06-09,2020-06-07,1366875.8,876520.02,1140962.23,500723.11,-0.5611,225913.57,375796.91,0.571262605,0.428737395,-0.3587,"Michigan",65167,5951,9986857,63,9
"MI",2020-06-10,2020-06-07,1471246.65,946200.67,1220047.47,540445.6,-0.557,251199.18,405755.07,0.5711744,0.4288256,-0.3569,"Michigan",65182,5952,9986857,15,1
"MI",2020-06-11,2020-06-07,1648936.09,1150903.94,1367699.06,712925.27,-0.4787,281237.03,437978.67,0.61944811,0.38055189,-0.302,"Michigan",65449,5985,9986857,267,33
"MI",2020-06-12,2020-06-07,2279823.61,1647636.97,1925676.28,1006036.5,-0.4776,354147.33,641600.47,0.610593546,0.389406454,-0.2773,"Michigan",65672,5990,9986857,223,5
"MI",2020-06-13,2020-06-07,2391236.07,1703193.4,2041617.39,1107757.29,-0.4574,349618.68,595436.11,0.650400178,0.349599822,-0.2877,"Michigan",65836,6013,9986857,164,23
"MI",2020-06-14,2020-06-14,1869611.41,1168888.39,1582145.09,731669,-0.5375,287466.32,437219.39,0.625952834,0.374047166,-0.3748,"Michigan",66054,6016,9986857,218,3
"MI",2020-06-15,2020-06-14,1115010.77,790860.87,922799.63,489390.04,-0.4697,192211.14,301470.83,0.618806744,0.381193256,-0.2907,"Michigan",66085,6018,9986857,31,2
"MI",2020-06-16,2020-06-14,1367927.51,963473.48,1134519.67,608666.49,-0.4635,233407.84,354806.99,0.63174182,0.36825818,-0.2957,"Michigan",66269,6034,9986857,184,16
"MI",2020-06-17,2020-06-14,1449642.76,1095945.49,1199949.28,692291.98,-0.4231,249693.48,403653.51,0.631684684,0.368315316,-0.244,"Michigan",66497,6036,9986857,228,2
"MI",2020-06-18,2020-06-14,1604619.37,1216143.87,1333856.97,794698.8,-0.4042,270762.4,421445.07,0.653457884,0.346542116,-0.2421,"Michigan",66798,6061,9986857,301,25
"MI",2020-06-19,2020-06-14,2245888.72,1710350.63,1902905.87,1108952.18,-0.4172,342982.85,601398.45,0.648377099,0.351622901,-0.2385,"Michigan",67097,6067,9986857,299,6
"MI",2020-06-20,2020-06-14,2253877.52,1741605.55,1911383.99,1164986.55,-0.3905,342493.53,576619,0.668915272,0.331084728,-0.2273,"Michigan",67545,6087,9986857,448,20
"MI",2020-06-21,2020-06-21,1564089.47,1403421.06,1316894.22,849843.18,-0.3547,247195.25,553577.88,0.60555111,0.39444889,-0.1027,"Michigan",67711,6090,9986857,166,3
"MI",2020-06-22,2020-06-21,1181559.33,866003.46,976663.44,562241.84,-0.4243,204895.89,303761.62,0.649237406,0.350762594,-0.2671,"Michigan",67957,6097,9986857,246,7
"MI",2020-06-23,2020-06-21,1398479.68,1067518.22,1176325.85,693704.84,-0.4103,222153.83,373813.38,0.649829508,0.350170492,-0.2367,"Michigan",68197,6109,9986857,240,12
"MI",2020-06-24,2020-06-21,1490243.83,1189697.35,1243086.4,800029.83,-0.3564,247157.43,389667.52,0.672465001,0.327534999,-0.2017,"Michigan",68555,6114,9986857,358,5
"MI",2020-06-25,2020-06-21,1635534.64,1299498.14,1371945.54,875409.01,-0.3619,263589.1,424089.13,0.673651607,0.326348393,-0.2055,"Michigan",68989,6133,9986857,434,19
"MI",2020-06-26,2020-06-21,2209170.72,1739429.49,1861601.6,1132465.04,-0.3917,347569.12,606964.45,0.651055445,0.348944555,-0.2126,"Michigan",69329,6134,9986857,340,1
"MI",2020-06-27,2020-06-21,2214095.09,1858021.19,1894092.26,1263731.87,-0.3328,320002.83,594289.32,0.680149331,0.319850669,-0.1608,"Michigan",69679,6153,9986857,350,19
"MI",2020-06-28,2020-06-28,1630178.64,1282563.2,1396323.7,846670.06,-0.3936,233854.94,435893.14,0.660139056,0.339860944,-0.2132,"Michigan",69946,6157,9986857,267,4
"MI",2020-06-29,2020-06-28,1345760.77,947387.08,1126410.13,612267.59,-0.4564,219350.64,335119.49,0.646269727,0.353730273,-0.296,"Michigan",70223,6161,9986857,277,4
"MI",2020-06-30,2020-06-28,1542719.4,1126586.44,1290462.57,738277.29,-0.4279,252256.83,388309.15,0.655322365,0.344677635,-0.2697,"Michigan",70728,6193,9986857,505,32
"MI",2020-07-01,2020-06-28,1785373.2,1257304.22,1508526.86,824928.03,-0.4532,276846.34,432376.19,0.656108535,0.343891465,-0.2958,"Michigan",71089,6198,9986857,361,5
"MI",2020-07-02,2020-06-28,1031005.69,1420436.79,881905.83,935059.64,0.0603,149099.86,485377.15,0.658290215,0.341709785,0.3777,"Michigan",71678,6212,9986857,589,14
"MI",2020-07-03,2020-06-28,2232182.35,1660868.36,1940225.06,1091968.29,-0.4372,291957.29,568900.07,0.657468296,0.342531704,-0.2559,"Michigan",72175,6215,9986857,497,3
"MI",2020-07-04,2020-06-28,2174082.3,915531.6,1881753.28,604885.62,-0.6786,292329.02,310645.98,0.660693328,0.339306672,-0.5789,"Michigan",72581,6218,9986857,406,3
"MI",2020-07-05,2020-07-05,1584602.76,1137183.77,1356927.69,724608.52,-0.466,227675.07,412575.25,0.637195622,0.362804378,-0.2824,"Michigan",72941,6218,9986857,360,0
"MN",2020-02-17,2020-02-16,210808.15,212532,185081.89,183433.28,-0.0089,25726.26,29098.72,0.863085465,0.136914535,0.0082,"Minnesota",0,0,5639632,0,0
"MN",2020-02-18,2020-02-16,220775.18,221105.98,193879.21,189080.3,-0.0248,26895.97,32025.68,0.85515688,0.14484312,0.0015,"Minnesota",0,0,5639632,0,0
"MN",2020-02-19,2020-02-16,146590.12,244081.93,125112.7,203774.39,0.6287,21477.42,40307.54,0.834860614,0.165139386,0.6651,"Minnesota",0,0,5639632,0,0
"MN",2020-02-20,2020-02-16,265030.38,274831.55,233623.69,239758.12,0.0263,31406.69,35073.43,0.872382083,0.127617917,0.037,"Minnesota",0,0,5639632,0,0
"MN",2020-02-21,2020-02-16,452546.13,453805.96,404535.62,396577.4,-0.0197,48010.51,57228.56,0.873892004,0.126107996,0.0028,"Minnesota",0,0,5639632,0,0
"MN",2020-02-22,2020-02-16,479631.73,555539.71,441407.29,509571.49,0.1544,38224.44,45968.22,0.917254844,0.082745156,0.1583,"Minnesota",0,0,5639632,0,0
"MN",2020-02-23,2020-02-23,247588.66,345061.75,220265.23,310184.24,0.4082,27323.43,34877.51,0.898923859,0.101076141,0.3937,"Minnesota",0,0,5639632,0,0
"MN",2020-02-24,2020-02-23,186609.23,188186.22,161331.83,156865.08,-0.0277,25277.4,31321.14,0.833563053,0.166436947,0.0085,"Minnesota",0,0,5639632,0,0
"MN",2020-02-25,2020-02-23,201291.67,266214.3,172875.55,228965.14,0.3245,28416.12,37249.16,0.86007829,0.13992171,0.3225,"Minnesota",0,0,5639632,0,0
"MN",2020-02-26,2020-02-23,247885.33,278318.6,218341.7,241003,0.1038,29543.63,37315.6,0.865924879,0.134075121,0.1228,"Minnesota",0,0,5639632,0,0
"MN",2020-02-27,2020-02-23,282608.77,296602.92,248597.13,252699.92,0.0165,34011.64,43903,0.851980554,0.148019446,0.0495,"Minnesota",0,0,5639632,0,0
"MN",2020-02-28,2020-02-23,346563.69,449040.79,304296.64,396216.43,0.3021,42267.05,52824.36,0.882361778,0.117638222,0.2957,"Minnesota",0,0,5639632,0,0
"MN",2020-02-29,2020-02-23,522612.79,588850.76,481237.22,537627.85,0.1172,41375.57,51222.91,0.913012068,0.086987932,0.1267,"Minnesota",0,0,5639632,0,0
"MN",2020-03-01,2020-03-01,316950.81,335608.66,287447.77,297744.89,0.0358,29503.04,37863.77,0.887178805,0.112821195,0.0589,"Minnesota",0,0,5639632,0,0
"MN",2020-03-02,2020-03-01,185723.5,189860.72,161238.88,160968.23,-0.0017,24484.62,28892.49,0.847822709,0.152177291,0.0223,"Minnesota",0,0,5639632,0,0
"MN",2020-03-03,2020-03-01,240229.14,229127.82,213282.95,198357.5,-0.07,26946.19,30770.32,0.865706748,0.134293252,-0.0462,"Minnesota",0,0,5639632,0,0
"MN",2020-03-04,2020-03-01,254030.58,262303.25,227172.67,228271.53,0.0048,26857.91,34031.72,0.870258108,0.129741892,0.0326,"Minnesota",0,0,5639632,0,0
"MN",2020-03-05,2020-03-01,281339.75,285154.6,245124,247280.95,0.0088,36215.75,37873.65,0.867182048,0.132817952,0.0136,"Minnesota",0,0,5639632,0,0
"MN",2020-03-06,2020-03-01,440883.1,462370.6,395938.47,407601.16,0.0295,44944.63,54769.44,0.881546448,0.118453552,0.0487,"Minnesota",1,0,5639632,1,0
"MN",2020-03-07,2020-03-01,344000.81,556059.64,315482.46,507525.44,0.6087,28518.35,48534.2,0.912717636,0.087282364,0.6164,"Minnesota",1,0,5639632,0,0
"MN",2020-03-08,2020-03-08,264155.37,342195.1,237631.74,311521.44,0.3109,26523.63,30673.66,0.910362071,0.089637929,0.2954,"Minnesota",1,0,5639632,0,0
"MN",2020-03-09,2020-03-08,205850.37,172901.57,179674.64,143474.76,-0.2015,26175.73,29426.81,0.829805999,0.170194001,-0.1601,"Minnesota",2,0,5639632,1,0
"MN",2020-03-10,2020-03-08,229429.98,235936.12,200355.88,205304.26,0.0247,29074.1,30631.86,0.870168841,0.129831159,0.0284,"Minnesota",2,0,5639632,0,0
"MN",2020-03-11,2020-03-08,252134.83,247030.54,223163.41,212883.73,-0.0461,28971.42,34146.81,0.861770897,0.138229103,-0.0202,"Minnesota",5,0,5639632,3,0
"MN",2020-03-12,2020-03-08,298332.27,268969.83,260860.2,222547.38,-0.1469,37472.07,46422.45,0.827406479,0.172593521,-0.0984,"Minnesota",9,0,5639632,4,0
"MN",2020-03-13,2020-03-08,451516.7,347377.21,405216.94,298031.21,-0.2645,46299.76,49346,0.857946927,0.142053073,-0.2306,"Minnesota",14,0,5639632,5,0
"MN",2020-03-14,2020-03-08,569931.86,388729.73,522715.49,343616.77,-0.3426,47216.37,45112.96,0.88394775,0.11605225,-0.3179,"Minnesota",21,0,5639632,7,0
