State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
OR,2020/5/11,10-May-20,407976.29,201565.47,366710.35,117846.04,-0.6786,41265.94,83719.43,0.584653909,0.415346091,-0.5059
OR,2020/5/12,10-May-20,434190.43,228690.65,384097.93,124535.55,-0.6758,50092.5,104155.1,0.544558993,0.455441007,-0.4733
OR,2020/5/13,10-May-20,480271.05,246478.67,427539.07,136473.46,-0.6808,52731.98,110005.21,0.55369278,0.44630722,-0.4868
OR,2020/5/14,10-May-20,521160.17,255424.98,464316.7,135862.71,-0.7074,56843.47,119562.27,0.531908469,0.468091531,-0.5099
OR,2020/5/15,10-May-20,731590.52,405196.99,664555.56,230197.83,-0.6536,67034.96,174999.16,0.568113376,0.431886624,-0.4461
OR,2020/5/16,10-May-20,771476.05,374758.24,702803,208294.95,-0.7036,68673.05,166463.29,0.555811528,0.444188472,-0.5142
OR,2020/5/17,17-May-20,561215.94,296909.03,504127.56,178028.6,-0.6469,57088.38,118880.43,0.599606553,0.400393447,-0.471
OR,2020/5/18,17-May-20,418416.3,239866.56,371714.93,151067.79,-0.5936,46701.37,88798.77,0.629799293,0.370200707,-0.4267
OR,2020/5/19,17-May-20,459156.3,274660.12,408484.45,167549.6,-0.5898,50671.85,107110.52,0.61002522,0.38997478,-0.4018
OR,2020/5/20,17-May-20,514310.67,295675.46,460028.47,178210.58,-0.6126,54282.2,117464.88,0.602723608,0.397276392,-0.4251
OR,2020/5/21,17-May-20,562328.81,325254.13,503557.69,204511.49,-0.5939,58771.12,120742.64,0.62877446,0.37122554,-0.4216
OR,2020/5/22,17-May-20,735424.65,415739.41,663268.86,251501.88,-0.6208,72155.79,164237.53,0.604950779,0.395049221,-0.4347
OR,2020/5/23,17-May-20,735470.29,429673.29,667928.68,267988.12,-0.5988,67541.61,161685.17,0.623702069,0.376297931,-0.4158
OR,2020/5/24,24-May-20,657756.36,365996.68,604513.24,238170.36,-0.606,53243.12,127826.32,0.650744591,0.349255409,-0.4436
OR,2020/5/25,24-May-20,475332.31,294846.75,429462.82,197953.16,-0.5391,45869.49,96893.59,0.671376435,0.328623565,-0.3797
OR,2020/5/26,24-May-20,434784.9,291798.7,386097.56,191350.02,-0.5044,48687.34,100448.68,0.655760358,0.344239642,-0.3289
OR,2020/5/27,24-May-20,499901.82,331502.95,448532.95,220423.5,-0.5086,51368.87,111079.45,0.664921685,0.335078315,-0.3369
OR,2020/5/28,24-May-20,555614.19,365218.27,497907.9,237414.02,-0.5232,57706.29,127804.25,0.650060634,0.349939366,-0.3427
OR,2020/5/29,24-May-20,755153.29,471152.41,687676.11,307659.73,-0.5526,67477.18,163492.68,0.65299407,0.34700593,-0.3761
OR,2020/5/30,24-May-20,776132.36,415465.38,706188.64,271041.15,-0.6162,69943.72,144424.23,0.652379628,0.347620372,-0.4647
OR,2020/5/31,31-May-20,583210.67,351755.14,528537.26,235949.28,-0.5536,54673.41,115805.86,0.670777064,0.329222936,-0.3969
OR,2020/6/1,31-May-20,449601.08,311008.17,405187.04,216237.31,-0.4663,44414.04,94770.86,0.695278552,0.304721448,-0.3083
OR,2020/6/2,31-May-20,493699.79,348802.67,442996.63,239981.38,-0.4583,50703.16,108821.29,0.688014745,0.311985255,-0.2935
OR,2020/6/3,31-May-20,530758.92,378712.42,474871.78,265941.41,-0.44,55887.14,112771.01,0.702225214,0.297774786,-0.2865
OR,2020/6/4,31-May-20,583269.27,389992.79,525042.67,268412.01,-0.4888,58226.6,121580.78,0.688248647,0.311751353,-0.3314
OR,2020/6/5,31-May-20,743435.34,491977.46,672326.83,341524.28,-0.492,71108.51,150453.18,0.694186843,0.305813157,-0.3382
OR,2020/6/6,31-May-20,771651.72,485650.06,707589.81,340820.66,-0.5183,64061.91,144829.4,0.70178239,0.29821761,-0.3706
OR,2020/6/7,7-Jun-20,597559.15,378295.86,543216,263362.83,-0.5152,54343.15,114933.03,0.696182163,0.303817837,-0.3669
OR,2020/6/8,7-Jun-20,464205.02,314683.74,416820.78,228172.49,-0.4526,47384.24,86511.25,0.725085097,0.274914903,-0.3221
OR,2020/6/9,7-Jun-20,531805.96,349974.29,480431.85,255635.96,-0.4679,51374.11,94338.33,0.730442113,0.269557887,-0.3419
OR,2020/6/10,7-Jun-20,581397.63,394306.74,523036.66,289162.28,-0.4471,58360.97,105144.46,0.733343488,0.266656512,-0.3218
OR,2020/6/11,7-Jun-20,609022.55,417487.75,550614.4,304980.49,-0.4461,58408.15,112507.26,0.730513626,0.269486374,-0.3145
OR,2020/6/12,7-Jun-20,772602.39,509372.57,702308.78,366468.97,-0.4782,70293.61,142903.6,0.719451717,0.280548283,-0.3407
OR,2020/6/13,7-Jun-20,788279.42,512950.77,725155.1,376053.42,-0.4814,63124.32,136897.35,0.733117956,0.266882044,-0.3493
OR,2020/6/14,14-Jun-20,703187.42,424995.83,642478.55,311283.43,-0.5155,60708.87,113712.4,0.732438787,0.267561213,-0.3956
OR,2020/6/15,14-Jun-20,499351.63,329057.68,450712.23,245313.15,-0.4557,48639.4,83744.53,0.745501974,0.254498026,-0.341
OR,2020/6/16,14-Jun-20,524204.17,363466.94,472816.95,265245.13,-0.439,51387.22,98221.81,0.729764116,0.270235884,-0.3066
OR,2020/6/17,14-Jun-20,560715.73,407334.25,505638.02,302310.16,-0.4021,55077.71,105024.09,0.742167299,0.257832701,-0.2735
OR,2020/6/18,14-Jun-20,599396.28,432631.35,539838.76,316564.33,-0.4136,59557.52,116067.02,0.731718425,0.268281575,-0.2782
OR,2020/6/19,14-Jun-20,750516.25,546711.31,680668.87,403168.55,-0.4077,69847.38,143542.76,0.737443222,0.262556778,-0.2716
OR,2020/6/20,14-Jun-20,753173.85,523722.83,690329.94,390304.49,-0.4346,62843.91,133418.34,0.745250097,0.254749903,-0.3046
OR,2020/6/21,21-Jun-20,594686.58,506849.79,537848.49,359194.04,-0.3322,56838.09,147655.75,0.708679469,0.291320531,-0.1477
OR,2020/6/22,21-Jun-20,465811.07,371126.7,419647.66,284257.19,-0.3226,46163.41,86869.51,0.765930314,0.234069686,-0.2033
OR,2020/6/23,21-Jun-20,513484.57,396571.53,461757.62,292928.6,-0.3656,51726.95,103642.93,0.738652621,0.261347379,-0.2277
OR,2020/6/24,21-Jun-20,550980.02,422445.22,491927.35,313266.87,-0.3632,59052.67,109178.35,0.741556195,0.258443805,-0.2333
OR,2020/6/25,21-Jun-20,580209.86,446906.43,518170.42,329640.88,-0.3638,62039.44,117265.55,0.737606035,0.262393965,-0.2298
OR,2020/6/26,21-Jun-20,789079.57,550499.51,719611.59,405748.53,-0.4362,69467.98,144750.98,0.737055206,0.262944794,-0.3024
OR,2020/6/27,21-Jun-20,751025.65,549642.06,687107.92,412986.37,-0.3989,63917.73,136655.69,0.751373303,0.248626697,-0.2681
OR,2020/6/28,28-Jun-20,613476.9,424581.37,557258.19,318757.32,-0.428,56218.71,105824.05,0.750756728,0.249243272,-0.3079
OR,2020/6/29,28-Jun-20,489004.19,365621.04,437412.95,276512.03,-0.3678,51591.24,89109.01,0.75628041,0.24371959,-0.2523
OR,2020/6/30,28-Jun-20,527597.63,407004.49,472549.82,299744.67,-0.3657,55047.81,107259.82,0.736465266,0.263534734,-0.2286
OR,2020/7/1,28-Jun-20,634911.25,415087.97,572900.9,304130.3,-0.4691,62010.35,110957.67,0.732688784,0.267311216,-0.3462
OR,2020/7/2,28-Jun-20,430776.41,472844.07,388947.71,343231.69,-0.1175,41828.7,129612.38,0.725887691,0.274112309,0.0977
OR,2020/7/3,28-Jun-20,694146.42,534375.04,627769.07,395036.76,-0.3707,66377.35,139338.28,0.739250022,0.260749978,-0.2302
OR,2020/7/4,28-Jun-20,703463.13,348648.97,643604.73,252026.48,-0.6084,59858.4,96622.49,0.722865982,0.277134018,-0.5044
OR,2020/7/5,5-Jul-20,569209.67,423378.36,516007.58,308002.38,-0.4031,53202.09,115375.98,0.7274873,0.2725127,-0.2562
PA,2020/2/17,16-Feb-20,786909.62,861200.96,654806.32,708010.05,0.0813,132103.3,153190.91,0.822119439,0.177880561,0.0944
PA,2020/2/18,16-Feb-20,836923.41,860064.6,694904.38,695986.28,0.0016,142019.03,164078.32,0.809225586,0.190774414,0.0277
PA,2020/2/19,16-Feb-20,625250.02,1033434.39,512291.38,855254.57,0.6695,112958.64,178179.82,0.827584778,0.172415222,0.6528
PA,2020/2/20,16-Feb-20,1158070.27,1113024.27,977178.12,921773.76,-0.0567,180892.15,191250.51,0.828170405,0.171829595,-0.0389
PA,2020/2/21,16-Feb-20,1942527.72,1937749.38,1684209.16,1658294.26,-0.0154,258318.56,279455.12,0.855783662,0.144216338,-0.0025
PA,2020/2/22,16-Feb-20,2277869.19,2316293.86,2058739.98,2082128.46,0.0114,219129.21,234165.4,0.898905142,0.101094858,0.0169
PA,2020/2/23,23-Feb-20,1168619.12,1189554.26,1015689.86,1016794.19,0.0011,152929.26,172760.07,0.854769071,0.145230929,0.0179
PA,2020/2/24,23-Feb-20,686164.18,733862.22,558207.22,593876.4,0.0639,127956.96,139985.82,0.809247818,0.190752182,0.0695
PA,2020/2/25,23-Feb-20,903275.23,894770.29,752626.24,729673.64,-0.0305,150648.99,165096.65,0.815487112,0.184512888,-0.0094
PA,2020/2/26,23-Feb-20,1063756.1,1002414.45,893340.33,810442.26,-0.0928,170415.77,191972.19,0.808490201,0.191509799,-0.0577
PA,2020/2/27,23-Feb-20,1199572.72,1133429.41,1011912.54,936557.53,-0.0745,187660.18,196871.88,0.826304242,0.173695758,-0.0551
PA,2020/2/28,23-Feb-20,1787191.49,1868557.4,1519170.3,1584877.13,0.0433,268021.19,283680.27,0.848182202,0.151817798,0.0455
PA,2020/2/29,23-Feb-20,2256756.99,2271461.69,2038887.54,2037120.75,-0.0009,217869.45,234340.94,0.896832537,0.103167463,0.0065
PA,2020/3/1,1-Mar-20,926382.5,1198033.49,788945.27,1027844.03,0.3028,137437.23,170189.46,0.857942652,0.142057348,0.2932
PA,2020/3/2,1-Mar-20,643821.36,711894.26,522698.02,568377.46,0.0874,121123.34,143516.8,0.798401521,0.201598479,0.1057
PA,2020/3/3,1-Mar-20,859386.73,896987.34,717541.62,736369.45,0.0262,141845.11,160617.89,0.82093628,0.17906372,0.0438
PA,2020/3/4,1-Mar-20,964705.29,1012179.28,802204.61,827246.3,0.0312,162500.68,184932.98,0.817292269,0.182707731,0.0492
PA,2020/3/5,1-Mar-20,1141418.92,1149515.56,976359.79,953707.45,-0.0232,165059.13,195808.11,0.829660322,0.170339678,0.0071
PA,2020/3/6,1-Mar-20,1838639.48,1791073.79,1576377.3,1507552.43,-0.0437,262262.18,283521.36,0.841703138,0.158296862,-0.0259
PA,2020/3/7,1-Mar-20,2260035.39,2286957.26,2045810.52,2061030.7,0.0074,214224.87,225926.56,0.901210852,0.098789148,0.0119
PA,2020/3/8,8-Mar-20,1124575.03,1212165.94,965059.32,1040923.58,0.0786,159515.71,171242.36,0.858730266,0.141269734,0.0779
PA,2020/3/9,8-Mar-20,732180.52,840702.2,598645.09,696528.72,0.1635,133535.43,144173.48,0.828508264,0.171491736,0.1482
PA,2020/3/10,8-Mar-20,923472.37,807267.52,774712.01,654865.46,-0.1547,148760.36,152402.06,0.811212447,0.188787553,-0.1258
PA,2020/3/11,8-Mar-20,1094581.36,932196.58,920214.2,757815.27,-0.1765,174367.16,174381.31,0.812935046,0.187064954,-0.1484
PA,2020/3/12,8-Mar-20,1311575.83,990225.86,1129608.65,805511.78,-0.2869,181967.18,184714.08,0.813462678,0.186537322,-0.245
PA,2020/3/13,8-Mar-20,1949122.71,1434650.7,1681714.11,1167977.71,-0.3055,267408.6,266672.99,0.814119918,0.185880082,-0.264
PA,2020/3/14,8-Mar-20,2475451.82,1606945.93,2261393.87,1387393.54,-0.3865,214057.95,219552.39,0.863372883,0.136627117,-0.3508
PA,2020/3/15,15-Mar-20,1261701.07,707536.03,1097551.16,562445.32,-0.4875,164149.91,145090.71,0.794935235,0.205064765,-0.4392
PA,2020/3/16,15-Mar-20,716813.83,307096.55,584702.14,174650.15,-0.7013,132111.69,132446.4,0.568714139,0.431285861,-0.5716
PA,2020/3/17,15-Mar-20,933281.18,251902.11,779480.15,92003.05,-0.882,153801.03,159899.06,0.365233344,0.634766656,-0.7301
PA,2020/3/18,15-Mar-20,1075781.75,291196.4,907604.86,98051.68,-0.892,168176.89,193144.72,0.336720097,0.663279903,-0.7293
PA,2020/3/19,15-Mar-20,1171551.44,341212.76,985084.42,125809.49,-0.8723,186467.02,215403.27,0.368712735,0.631287265,-0.7088
PA,2020/3/20,15-Mar-20,2002233.57,510373.58,1735817.27,163349.99,-0.9059,266416.3,347023.59,0.320059651,0.679940349,-0.7451
PA,2020/3/21,15-Mar-20,2288431.86,435346.04,2071958.28,143388.4,-0.9308,216473.58,291957.64,0.329366497,0.670633503,-0.8098
PA,2020/3/22,22-Mar-20,1222127.02,255844.74,1056265.51,66254.65,-0.9373,165861.51,189590.09,0.258964284,0.741035716,-0.7907
PA,2020/3/23,22-Mar-20,691402.3,167473.96,552969.3,36175.32,-0.9346,138433,131298.64,0.216005641,0.783994359,-0.7578
PA,2020/3/24,22-Mar-20,921422.09,261500.77,773189.39,65473.94,-0.9153,148232.7,196026.83,0.250377618,0.749622382,-0.7162
PA,2020/3/25,22-Mar-20,1097250.66,286397.76,922946.48,66720.88,-0.9277,174304.18,219676.88,0.232965789,0.767034211,-0.739
PA,2020/3/26,22-Mar-20,1230624.81,335367.94,1043117.19,80502.39,-0.9228,187507.62,254865.55,0.240041997,0.759958003,-0.7275
PA,2020/3/27,22-Mar-20,1971447.56,554194.16,1696988.02,137137.45,-0.9192,274459.54,417056.71,0.247453799,0.752546201,-0.7189
PA,2020/3/28,22-Mar-20,2362444.59,454115.68,2135207.59,110708.35,-0.9482,227237,343407.33,0.243788873,0.756211127,-0.8078
PA,2020/3/29,29-Mar-20,1167171.7,264495,994047.91,52697.65,-0.947,173123.79,211797.35,0.199238738,0.800761262,-0.7734
PA,2020/3/30,29-Mar-20,709524.85,188862.97,574581.39,42575.73,-0.9259,134943.46,146287.24,0.225431857,0.774568143,-0.7338
PA,2020/3/31,29-Mar-20,904877.89,264126.3,749680.47,68197.6,-0.909,155197.42,195928.7,0.258200717,0.741799283,-0.7081
PA,2020/4/1,29-Mar-20,1089793.57,315267.15,917898.18,72693.71,-0.9208,171895.39,242573.44,0.23057813,0.76942187,-0.7107
PA,2020/4/2,29-Mar-20,1245722.04,342896.51,1063094.59,87091.11,-0.9181,182627.45,255805.4,0.253986575,0.746013425,-0.7247
PA,2020/4/3,29-Mar-20,1871547.15,585959.51,1595108.59,131602.05,-0.9175,276438.56,454357.46,0.224592395,0.775407605,-0.6869
PA,2020/4/4,29-Mar-20,2403495.69,520698.01,2184185.19,131511.54,-0.9398,219310.5,389186.47,0.252567779,0.747432221,-0.7834
PA,2020/4/5,5-Apr-20,1260031.59,289056.2,1092216.52,58728.62,-0.9462,167815.07,230327.58,0.203173708,0.796826292,-0.7706
PA,2020/4/6,5-Apr-20,775433.61,207558.68,636088.79,44780.39,-0.9296,139344.82,162778.29,0.215748096,0.784251904,-0.7323
PA,2020/4/7,5-Apr-20,929805.82,279408.6,777393.83,64451.2,-0.9171,152411.99,214957.4,0.230670065,0.769329935,-0.6995
PA,2020/4/8,5-Apr-20,1146457.16,331210.85,972649.14,80828.91,-0.9169,173808.02,250381.94,0.244040647,0.755959353,-0.7111
PA,2020/4/9,5-Apr-20,1212875.21,370703.46,1026282.32,92207.7,-0.9102,186592.89,278495.76,0.24873709,0.75126291,-0.6944
PA,2020/4/10,5-Apr-20,1931135.52,607250.87,1654331.79,147597,-0.9108,276803.73,459653.87,0.2430577,0.7569423,-0.6855
PA,2020/4/11,5-Apr-20,2398791.86,558923.73,2180765.49,143930.92,-0.934,218026.37,414992.81,0.25751442,0.74248558,-0.767
PA,2020/4/12,12-Apr-20,1145770.53,174604.98,972389.02,37419.54,-0.9615,173381.51,137185.44,0.214309695,0.785690305,-0.8476
PA,2020/4/13,12-Apr-20,776030.98,183672.3,635441.59,37400.56,-0.9411,140589.39,146271.74,0.203626568,0.796373432,-0.7633
PA,2020/4/14,12-Apr-20,1004344.07,281337.41,844371.69,57824.96,-0.9315,159972.38,223512.45,0.205535979,0.794464021,-0.7199
PA,2020/4/15,12-Apr-20,1166226.44,363948.71,987954.9,73532.06,-0.9256,178271.54,290416.65,0.202039623,0.797960377,-0.6879
PA,2020/4/16,12-Apr-20,1444779.48,396866.2,1240108.57,82394.26,-0.9336,204670.91,314471.94,0.207612188,0.792387812,-0.7253
PA,2020/4/17,12-Apr-20,1918235.35,644445.41,1668503.77,131721.29,-0.9211,249731.58,512724.12,0.204394799,0.795605201,-0.664
PA,2020/4/18,12-Apr-20,1975420.15,573122.07,1776646.04,115952.98,-0.9347,198774.11,457169.09,0.20231812,0.79768188,-0.7099
PA,2020/4/19,19-Apr-20,704141.16,334839.56,642438.28,64951.94,-0.8989,61702.88,269887.62,0.19397929,0.80602071,-0.5245
PA,2020/4/20,19-Apr-20,757801.29,231622.17,620914.08,45453.3,-0.9268,136887.21,186168.87,0.196238987,0.803761013,-0.6943
PA,2020/4/21,19-Apr-20,995234.04,305238.29,835176.48,53658.45,-0.9358,160057.56,251579.84,0.175792002,0.824207998,-0.6933
PA,2020/4/22,19-Apr-20,1185753.26,381380.09,1008498.71,79633.16,-0.921,177254.55,301746.93,0.208802615,0.791197385,-0.6784
PA,2020/4/23,19-Apr-20,1303672.49,416160.67,1111244.34,93474.04,-0.9159,192428.15,322686.63,0.224610461,0.775389539,-0.6808
PA,2020/4/24,19-Apr-20,1888344.92,686633.27,1618983.72,139393.85,-0.9139,269361.2,547239.42,0.203010626,0.796989374,-0.6364
PA,2020/4/25,19-Apr-20,2380555.5,653003.68,2166536.22,141262.06,-0.9348,214019.28,511741.62,0.216326591,0.783673409,-0.7257
PA,2020/4/26,26-Apr-20,1245543.92,334129.91,1082902.45,61065.83,-0.9436,162641.47,273064.08,0.182760741,0.817239259,-0.7317
PA,2020/4/27,26-Apr-20,745124.67,233194,601851.72,41946.9,-0.9303,143272.95,191247.1,0.179879843,0.820120157,-0.687
PA,2020/4/28,26-Apr-20,990815.12,342502.62,831807.13,74657.54,-0.9102,159007.99,267845.08,0.217976552,0.782023448,-0.6543
PA,2020/4/29,26-Apr-20,1148715.35,411367.58,969296.18,97243.12,-0.8997,179419.17,314124.46,0.236389849,0.763610151,-0.6419
PA,2020/4/30,26-Apr-20,1292345.77,430309.14,1106572.38,94080.46,-0.915,185773.39,336228.68,0.218634584,0.781365416,-0.667
PA,2020/5/1,26-Apr-20,2024636.73,743290.84,1758402.88,172226.46,-0.9021,266233.85,571064.38,0.231708035,0.768291965,-0.6329
PA,2020/5/2,26-Apr-20,2380227.66,685511.32,2160443.47,177288.92,-0.9179,219784.19,508222.4,0.258622892,0.741377108,-0.712
PA,2020/5/3,3-May-20,1304576.55,403802.65,1133331.74,85704.73,-0.9244,171244.81,318097.92,0.2122441,0.7877559,-0.6905
PA,2020/5/4,3-May-20,878848.62,245915.56,734532.54,46512.51,-0.9367,144316.08,199403.05,0.189140167,0.810859833,-0.7202
PA,2020/5/5,3-May-20,1064844.21,423518.14,897291.53,93155.78,-0.8962,167552.68,330362.36,0.219957001,0.780042999,-0.6023
PA,2020/5/6,3-May-20,1205988.64,383216.05,1031701.8,88601.44,-0.9141,174286.84,294614.61,0.23120493,0.76879507,-0.6822
PA,2020/5/7,3-May-20,1309333.3,454249.86,1113094.17,112791.89,-0.8987,196239.13,341457.97,0.248303632,0.751696368,-0.6531
PA,2020/5/8,3-May-20,2073655.41,715588.25,1813471.63,163052.81,-0.9101,260183.78,552535.44,0.227858423,0.772141577,-0.6549
PA,2020/5/9,3-May-20,2380312.02,738362.29,2170885.18,200995.52,-0.9074,209426.84,537366.77,0.272218019,0.727781981,-0.6898
PA,2020/5/10,10-May-20,1563454.29,670992.54,1376908.19,125181.22,-0.9091,186546.1,545811.32,0.186561269,0.813438731,-0.5708
PA,2020/5/11,10-May-20,733363.31,232512.01,600527.08,42042.29,-0.93,132836.23,190469.72,0.180817713,0.819182287,-0.683
PA,2020/5/12,10-May-20,981275.07,320307.26,826149.66,68174.73,-0.9175,155125.41,252132.53,0.212841663,0.787158337,-0.6736
PA,2020/5/13,10-May-20,1253441.65,419569.92,1082263.47,93993.14,-0.9132,171178.18,325576.78,0.22402259,0.77597741,-0.6653
PA,2020/5/14,10-May-20,1388190.49,453963.55,1207071.77,104746.64,-0.9132,181118.72,349216.91,0.230737996,0.769262004,-0.673
PA,2020/5/15,10-May-20,2084950.86,745909.25,1825579.32,163839.05,-0.9103,259371.54,582070.2,0.219650112,0.780349888,-0.6422
PA,2020/5/16,10-May-20,2459103.07,712696.27,2251700.55,181473.9,-0.9194,207402.52,531222.37,0.254630068,0.745369932,-0.7102
PA,2020/5/17,17-May-20,1406592.29,430211.3,1242583.17,86356.92,-0.9305,164009.12,343854.38,0.200731408,0.799268592,-0.6941
PA,2020/5/18,17-May-20,931539.34,279424.65,795815.64,59306.62,-0.9255,135723.7,220118.03,0.212245484,0.787754516,-0.7
PA,2020/5/19,17-May-20,1090309.97,368987.13,936215.9,83106.59,-0.9112,154094.07,285880.54,0.225228967,0.774771033,-0.6616
PA,2020/5/20,17-May-20,1244066.49,445024.13,1077237.13,97235.65,-0.9097,166829.36,347788.48,0.218495231,0.781504769,-0.6423
PA,2020/5/21,17-May-20,1250707.14,515115.67,1068126.99,124968.15,-0.883,182580.15,390147.52,0.242602113,0.757397887,-0.5881
PA,2020/5/22,17-May-20,1866467.41,767355.61,1638737,189576.87,-0.8843,227730.41,577778.74,0.247052172,0.752947828,-0.5889
PA,2020/5/23,17-May-20,1969937.24,706954.27,1787954.86,206755.57,-0.8844,181982.38,500198.7,0.29245961,0.70754039,-0.6411
PA,2020/5/24,24-May-20,1320962.04,451480.05,1191365.18,116356.81,-0.9023,129596.86,335123.24,0.257723038,0.742276962,-0.6582
PA,2020/5/25,24-May-20,619676.57,241219.05,550172.21,68276.22,-0.8759,69504.36,172942.83,0.28304655,0.71695345,-0.6107
PA,2020/5/26,24-May-20,778145.89,334378.89,631922.06,71020.26,-0.8876,146223.83,263358.63,0.212394568,0.787605432,-0.5703
PA,2020/5/27,24-May-20,973683.19,421437.71,812935.06,102228.75,-0.8742,160748.13,319208.96,0.242571435,0.757428565,-0.5672
PA,2020/5/28,24-May-20,1209699.14,456050.97,1021729.22,108863.03,-0.8935,187969.92,347187.94,0.238708033,0.761291967,-0.623
PA,2020/5/29,24-May-20,2029852.14,791651.36,1781157.78,203995.28,-0.8855,248694.36,587656.08,0.257683231,0.742316769,-0.61
PA,2020/5/30,24-May-20,2204334.54,709130.51,1993298.42,206591.73,-0.8964,211036.12,502538.78,0.291331041,0.708668959,-0.6783
PA,2020/5/31,31-May-20,1362203.09,399448.77,1205192.25,114531.14,-0.905,157010.84,284917.63,0.286722976,0.713277024,-0.7068
PA,2020/6/1,31-May-20,906287.08,259339.2,767301.94,70305.94,-0.9084,138985.14,189033.26,0.271096464,0.728903536,-0.7138
PA,2020/6/2,31-May-20,1084192.02,342275.7,925897.28,82215.58,-0.9112,158294.74,260060.12,0.240202796,0.759797204,-0.6843
PA,2020/6/3,31-May-20,1211567.76,382412.92,1035288.84,101023.31,-0.9024,176278.92,281389.61,0.264173371,0.735826629,-0.6844
PA,2020/6/4,31-May-20,1336752.89,456284.68,1147880.69,123694.75,-0.8922,188872.2,332589.93,0.271091175,0.728908825,-0.6587
PA,2020/6/5,31-May-20,2000218.91,937153.8,1757454.19,404562.56,-0.7698,242764.72,532591.24,0.431692813,0.568307187,-0.5315
PA,2020/6/6,31-May-20,2211610.74,955270.31,2016291.11,478832.56,-0.7625,195319.63,476437.75,0.501253472,0.498746528,-0.5681
PA,2020/6/7,7-Jun-20,1315296.38,661094.3,1155961.32,323046.17,-0.7205,159335.06,338048.13,0.488653691,0.511346309,-0.4974
PA,2020/6/8,7-Jun-20,764527.97,434950.73,630115,201476.92,-0.6803,134412.97,233473.81,0.463217799,0.536782201,-0.4311
PA,2020/6/9,7-Jun-20,1124058.66,551790.2,970989.23,252076.53,-0.7404,153069.43,299713.67,0.45683401,0.54316599,-0.5091
PA,2020/6/10,7-Jun-20,1295911.1,617088.45,1129366.74,265558.02,-0.7649,166544.36,351530.43,0.430340286,0.569659714,-0.5238
PA,2020/6/11,7-Jun-20,1308028.45,665664.49,1130219.39,317342.35,-0.7192,177809.06,348322.14,0.476730177,0.523269823,-0.4911
PA,2020/6/12,7-Jun-20,1982056.52,1121858,1742264.63,597196.82,-0.6572,239791.89,524661.18,0.532328352,0.467671648,-0.434
PA,2020/6/13,7-Jun-20,2106398.71,1134501.19,1908662.05,674477.19,-0.6466,197736.66,460024,0.594514308,0.405485692,-0.4614
PA,2020/6/14,14-Jun-20,1367044.7,754841.02,1212405.79,423335.02,-0.6508,154638.91,331506,0.560826729,0.439173271,-0.4478
PA,2020/6/15,14-Jun-20,810370.3,515315.82,679360.55,277068.17,-0.5922,131009.75,238247.65,0.537666726,0.462333274,-0.3641
PA,2020/6/16,14-Jun-20,1075893.78,643445.52,925175.88,354855.22,-0.6164,150717.9,288590.3,0.551492254,0.448507746,-0.4019
PA,2020/6/17,14-Jun-20,1222335.69,695679.34,1055558.74,382311.06,-0.6378,166776.95,313368.28,0.549550688,0.450449312,-0.4309
PA,2020/6/18,14-Jun-20,1335775.8,803982.52,1149567.3,449991.9,-0.6086,186208.5,353990.62,0.559703587,0.440296413,-0.3981
PA,2020/6/19,14-Jun-20,1899358.24,1161296.68,1664480.52,632322.72,-0.6201,234877.72,528973.96,0.544497139,0.455502861,-0.3886
PA,2020/6/20,14-Jun-20,2069017.77,1136607.8,1874380.75,687422.99,-0.6333,194637.02,449184.81,0.604802281,0.395197719,-0.4507
PA,2020/6/21,21-Jun-20,1230111.79,827819.07,1072616.87,460640.32,-0.5705,157494.92,367178.75,0.556450481,0.443549519,-0.327
PA,2020/6/22,21-Jun-20,875695.35,487014.79,734746.1,271918.04,-0.6299,140949.25,215096.75,0.558336308,0.441663692,-0.4439
PA,2020/6/23,21-Jun-20,1068470,616931.16,915576.09,342441.73,-0.626,152893.91,274489.43,0.555072838,0.444927162,-0.4226
PA,2020/6/24,21-Jun-20,1215910.76,711332.24,1044431.88,414013.27,-0.6036,171478.88,297318.97,0.582025173,0.417974827,-0.415
PA,2020/6/25,21-Jun-20,1371041.91,807956.29,1183243.74,472486.08,-0.6007,187798.17,335470.21,0.584791635,0.415208365,-0.4107
PA,2020/6/26,21-Jun-20,1908693.63,1254058.65,1666553.68,745365.04,-0.5528,242139.95,508693.61,0.594362186,0.405637814,-0.343
PA,2020/6/27,21-Jun-20,2030050.31,1195500.8,1839130.06,758224.56,-0.5877,190920.25,437276.24,0.634231746,0.365768254,-0.4111
PA,2020/6/28,28-Jun-20,1215716.76,778199.84,1067333.95,473017.42,-0.5568,148382.81,305182.42,0.607835412,0.392164588,-0.3599
PA,2020/6/29,28-Jun-20,852876.61,546545.09,718448.72,318823.17,-0.5562,134427.89,227721.92,0.583342849,0.416657151,-0.3592
PA,2020/6/30,28-Jun-20,1008461.03,618768.16,858367.13,349421.71,-0.5929,150093.9,269346.45,0.564705382,0.435294618,-0.3864
PA,2020/7/1,28-Jun-20,1480021.54,685790.09,1311252.96,366641.65,-0.7204,168768.58,319148.44,0.534626638,0.465373362,-0.5366
PA,2020/7/2,28-Jun-20,644578.7,813406.91,587980,453056.56,-0.2295,56598.7,360350.35,0.556986367,0.443013633,0.2619
